property_id,price,size_sqft,property_type,year_built,status,location_id,agent_id
419,31.48,1090,Built-up  Area,2009,18-Aug,92.0,63
420,60.0,1200,Plot  Area,2011,Ready To Move,172.0,36
421,103.0,1991,Super built-up  Area,2017,Ready To Move,140.0,3
422,26.5,1060,Super built-up  Area,2002,18-Oct,197.0,28
423,75.0,1105,Super built-up  Area,2005,Ready To Move,230.0,66
424,67.0,985,Built-up  Area,2006,Ready To Move,231.0,63
425,85.0,1533,Plot  Area,2019,Ready To Move,72.0,95
426,79.0,1590,Super built-up  Area,2013,17-Jul,163.0,48
427,55.0,1120,Super built-up  Area,2004,Ready To Move,112.0,91
428,55.0,1069,Super built-up  Area,2000,Ready To Move,232.0,29
429,140.0,1933,Super built-up  Area,2001,Ready To Move,8.0,55
430,69.0,1194,Built-up  Area,2018,16-Mar,223.0,61
431,69.0,1150,Super built-up  Area,2010,Ready To Move,233.0,39
432,47.12,1240,Super built-up  Area,2004,Ready To Move,234.0,92
433,48.1,1419,Super built-up  Area,2008,Ready To Move,15.0,47
434,250.0,1200,Plot  Area,2015,Ready To Move,10.0,23
435,240.0,2150,Super built-up  Area,2010,Ready To Move,235.0,69
436,55.0,1450,Super built-up  Area,2012,Ready To Move,236.0,22
437,68.29,1630,Super built-up  Area,2008,18-Jul,237.0,30
438,40.0,708,Super built-up  Area,2010,Ready To Move,63.0,92
439,110.0,1000,Plot  Area,2002,Ready To Move,64.0,0
440,700.0,11890,Plot  Area,2019,Ready To Move,5.0,11
441,76.0,1250,Super built-up  Area,2022,Ready To Move,21.0,35
442,95.0,1400,Super built-up  Area,2000,Ready To Move,10.0,27
443,57.0,1670,Super built-up  Area,2016,Ready To Move,34.0,67
444,100.0,1750,Super built-up  Area,2021,Ready To Move,200.0,7
445,71.0,1404,Super built-up  Area,2021,Ready To Move,238.0,76
446,95.0,1715,Super built-up  Area,2012,Ready To Move,231.0,94
447,34.65,630,Built-up  Area,2003,18-Apr,24.0,76
448,135.0,1752.12,Super built-up  Area,2009,Ready To Move,201.0,83
449,78.0,1650,Super built-up  Area,2001,Ready To Move,102.0,70
450,55.47,1295,Super built-up  Area,2006,Ready To Move,15.0,72
451,252.0,1800,Plot  Area,2006,Ready To Move,175.0,28
452,74.03,1346,Super built-up  Area,2003,18-Sep,34.0,59
453,200.0,1200,Plot  Area,2014,Ready To Move,239.0,78
454,55.0,1150,Super built-up  Area,2019,Ready To Move,87.0,50
455,325.0,3309,Built-up  Area,2004,Ready To Move,240.0,58
456,30.35,1190,Super built-up  Area,2012,18-May,72.0,80
457,98.0,1620,Super built-up  Area,2010,Ready To Move,177.0,97
458,46.96,950,Super built-up  Area,2001,18-Apr,8.0,89
459,360.0,5000,Super built-up  Area,2008,Ready To Move,241.0,57
460,120.0,2450,Super built-up  Area,2009,Ready To Move,201.0,85
461,35.23,1220,Super built-up  Area,2006,18-May,0.0,25
462,30.0,850,Super built-up  Area,2020,Ready To Move,242.0,36
463,63.0,1020,Built-up  Area,2018,Ready To Move,128.0,61
464,50.0,1100,Built-up  Area,2015,Ready To Move,32.0,52
465,126.0,1150,Super built-up  Area,2003,Ready To Move,243.0,64
466,130.0,1760,Super built-up  Area,2021,18-Dec,27.0,86
467,110.0,1800,Super built-up  Area,2004,Ready To Move,230.0,28
468,54.0,1070,Super built-up  Area,2003,Ready To Move,82.0,6
469,220.0,1500,Plot  Area,2002,Ready To Move,244.0,0
470,95.0,1440,Plot  Area,2005,Ready To Move,245.0,80
471,40.0,900,Super built-up  Area,2022,Ready To Move,246.0,60
472,230.0,1200,Built-up  Area,2018,Ready To Move,247.0,21
473,42.16,1130,Super built-up  Area,2003,18-May,5.0,21
474,165.0,1320,Super built-up  Area,2006,Ready To Move,136.0,12
475,98.0,1270,Super built-up  Area,2014,19-Jun,248.0,92
476,62.0,1200,Built-up  Area,2019,Ready To Move,249.0,21
477,235.0,4800,Super built-up  Area,2010,Ready To Move,250.0,16
478,74.0,1200,Super built-up  Area,2020,Ready To Move,251.0,5
479,50.17,929,Super built-up  Area,2012,Ready To Move,252.0,31
480,260.0,1150,Built-up  Area,2002,Ready To Move,174.0,98
481,180.0,1125,Plot  Area,2022,Ready To Move,253.0,70
482,65.0,500,Plot  Area,2006,Ready To Move,254.0,46
483,190.0,1200,Plot  Area,2020,Ready To Move,255.0,12
484,56.0,1464,Super built-up  Area,2020,Ready To Move,159.0,6
485,400.0,3600,Super built-up  Area,2019,Ready To Move,10.0,63
486,99.0,2000,Plot  Area,2001,Ready To Move,256.0,89
487,49.0,1208,Super built-up  Area,2015,Ready To Move,32.0,66
488,60.0,1130,Super built-up  Area,2016,Ready To Move,116.0,45
489,120.0,1753,Super built-up  Area,2006,Ready To Move,257.0,65
490,337.0,4500,Super built-up  Area,2001,Ready To Move,167.0,0
491,58.0,600,Plot  Area,2000,Ready To Move,258.0,67
492,94.42,1196,Super built-up  Area,2015,22-Jun,231.0,52
493,52.5,1150,Built-up  Area,2022,Ready To Move,211.0,79
494,63.0,1128,Super built-up  Area,2004,18-Apr,24.0,76
495,53.0,1000,Super built-up  Area,2022,Ready To Move,259.0,69
496,45.0,1035,Super built-up  Area,2012,Ready To Move,26.0,59
497,32.0,950,Built-up  Area,2015,Ready To Move,260.0,46
498,36.0,1075,Super built-up  Area,2010,Ready To Move,14.0,88
499,48.5,1040,Super built-up  Area,2002,Ready To Move,5.0,65
500,45.0,720,Plot  Area,2013,17-Oct,261.0,79
501,95.0,1511,Super built-up  Area,2010,Ready To Move,3.0,31
502,58.0,1300,Built-up  Area,2015,Ready To Move,262.0,18
503,68.75,1545,Super built-up  Area,2010,19-Dec,231.0,92
504,26.0,375,Built-up  Area,2016,Ready To Move,83.0,61
505,38.0,1062,Super built-up  Area,2014,Ready To Move,245.0,75
506,40.0,1115,Super built-up  Area,2019,Ready To Move,263.0,1
507,35.0,1000,Super built-up  Area,2012,Ready To Move,180.0,9
508,45.0,883,Super built-up  Area,2014,17-May,264.0,5
509,70.0,1195,Super built-up  Area,2007,19-Apr,34.0,70
510,165.0,1200,Plot  Area,2012,Ready To Move,265.0,14
511,41.0,700,Built-up  Area,2011,Ready To Move,266.0,49
512,67.0,1246,Super built-up  Area,2008,Ready To Move,238.0,31
513,90.0,660,Plot  Area,2015,Ready To Move,91.0,13
514,145.0,8500,Plot  Area,2000,Ready To Move,267.0,6
515,80.0,1600,Super built-up  Area,2022,Ready To Move,268.0,92
516,154.0,2805,Super built-up  Area,2004,18-Dec,53.0,63
517,65.0,1584,Super built-up  Area,2011,Ready To Move,43.0,26
518,275.0,3000,Plot  Area,2015,Ready To Move,269.0,8
519,48.0,1175,Built-up  Area,2004,Ready To Move,223.0,84
520,115.0,1595,Built-up  Area,2012,19-Jul,270.0,42
521,110.0,1353,Super built-up  Area,2021,Ready To Move,271.0,70
522,125.0,1599,Super built-up  Area,2019,18-Apr,24.0,97
523,70.0,1150,Super built-up  Area,2009,Ready To Move,5.0,77
524,465.0,5230,Super built-up  Area,2003,17-Dec,171.0,6
525,42.74,1155,Super built-up  Area,2006,Ready To Move,38.0,57
526,85.0,1200,Built-up  Area,2012,Ready To Move,272.0,97
527,25.0,1000,Super built-up  Area,2017,18-Jul,0.0,80
528,120.0,3000,Super built-up  Area,2011,Ready To Move,20.0,93
529,160.0,1867,Built-up  Area,2015,Ready To Move,273.0,14
530,47.0,1251,Super built-up  Area,2021,18-Jun,25.0,23
531,45.5,1028,Super built-up  Area,2010,18-Apr,274.0,23
532,45.0,1222,Super built-up  Area,2021,Ready To Move,275.0,68
533,66.0,1170,Super built-up  Area,2000,Ready To Move,209.0,67
534,245.0,2400,Super built-up  Area,2013,Ready To Move,27.0,90
535,48.48,1385,Super built-up  Area,2017,Ready To Move,276.0,17
536,68.0,1372,Super built-up  Area,2012,Ready To Move,36.0,67
537,49.0,1282,Super built-up  Area,2001,Ready To Move,134.0,64
538,210.0,5000,Super built-up  Area,2000,Ready To Move,277.0,19
539,528.0,3000,Built-up  Area,2016,Ready To Move,278.0,25
540,39.73,1135,Super built-up  Area,2000,Ready To Move,29.0,41
541,101.0,1768,Built-up  Area,2012,20-Dec,5.0,92
542,90.0,1325,Built-up  Area,2020,Ready To Move,79.0,31
543,99.0,1599,Super built-up  Area,2007,18-Apr,24.0,60
544,61.95,1500,Plot  Area,2014,18-Mar,5.0,55
545,499.0,2610,Plot  Area,2017,Ready To Move,279.0,93
546,63.0,1286,Super built-up  Area,2020,Ready To Move,2.0,48
547,140.0,2845,Built-up  Area,2015,Ready To Move,280.0,57
548,50.0,1600,Super built-up  Area,2002,Ready To Move,281.0,94
549,63.77,1195 - 1440,Super built-up  Area,2006,18-Sep,54.0,40
550,260.0,3450,Super built-up  Area,2007,Ready To Move,27.0,18
551,53.67,1102,Super built-up  Area,2013,18-Apr,184.0,95
552,54.0,1350,Super built-up  Area,2009,Ready To Move,26.0,48
553,42.0,1200,Super built-up  Area,2011,Ready To Move,282.0,69
554,145.0,1300,Plot  Area,2017,Ready To Move,105.0,86
555,80.0,1800,Plot  Area,2006,Ready To Move,283.0,32
556,40.0,950,Built-up  Area,2021,Ready To Move,284.0,25
557,27.25,525,Super built-up  Area,2001,21-Dec,29.0,6
558,25.0,656,Built-up  Area,2012,Ready To Move,111.0,90
559,175.0,1780,Plot  Area,2009,Ready To Move,8.0,14
560,80.0,1056,Super built-up  Area,2008,Ready To Move,255.0,73
561,33.32,595,Super built-up  Area,2020,21-Feb,209.0,32
562,50.0,1080,Built-up  Area,2008,Ready To Move,272.0,29
563,160.0,2225,Super built-up  Area,2013,19-Dec,10.0,45
564,28.15,1126,Super built-up  Area,2004,18-Aug,197.0,80
565,84.0,1490,Super built-up  Area,2019,Ready To Move,30.0,88
566,300.0,2000,Plot  Area,2020,Ready To Move,285.0,68
567,100.0,1550,Super built-up  Area,2018,Ready To Move,34.0,22
568,86.0,1600,Super built-up  Area,2018,Ready To Move,,63
569,55.0,1160,Built-up  Area,2019,Ready To Move,286.0,57
570,315.0,4144,Built-up  Area,2004,Ready To Move,5.0,20
571,125.0,2100,Super built-up  Area,2018,Ready To Move,34.0,11
572,69.3,1404,Super built-up  Area,2022,Ready To Move,238.0,93
573,225.0,2230,Plot  Area,2017,Ready To Move,34.0,13
574,120.0,1544,Super built-up  Area,2020,Ready To Move,287.0,22
575,58.7,1305,Super built-up  Area,2014,18-May,267.0,29
576,80.0,1230,Super built-up  Area,2018,Ready To Move,8.0,43
577,65.0,1200,Plot  Area,2014,Ready To Move,193.0,29
578,73.0,1460,Super built-up  Area,2000,Ready To Move,201.0,85
579,34.185,1200 - 2400,Plot  Area,2009,Immediate Possession,34.0,57
580,45.0,967,Built-up  Area,2019,Ready To Move,11.0,17
581,36.0,540,Built-up  Area,2006,Ready To Move,79.0,17
582,46.0,715,Super built-up  Area,2010,19-Dec,87.0,11
583,313.0,2500,Super built-up  Area,2017,Ready To Move,5.0,50
584,180.0,1578,Super built-up  Area,2017,Ready To Move,288.0,50
585,48.95,1020,Super built-up  Area,2009,Ready To Move,13.0,37
586,40.0,1020,Super built-up  Area,2010,Ready To Move,164.0,73
587,102.0,1253,Super built-up  Area,2018,Ready To Move,136.0,2
588,42.0,1180,Super built-up  Area,2018,Ready To Move,289.0,81
589,38.0,961,Super built-up  Area,2003,Ready To Move,290.0,7
590,75.0,1419,Built-up  Area,2022,Ready To Move,291.0,21
591,150.0,1709,Super built-up  Area,2014,Ready To Move,201.0,1
592,115.0,1600,Plot  Area,2007,Ready To Move,292.0,13
593,18.5,416,Super built-up  Area,2016,18-Jul,293.0,72
594,98.0,1100,Carpet  Area,2016,Ready To Move,65.0,84
595,65.0,1430,Super built-up  Area,2019,Ready To Move,36.0,2
596,45.0,1260,Super built-up  Area,2003,Ready To Move,294.0,40
597,85.0,1630,Built-up  Area,2005,Ready To Move,107.0,97
598,44.71,1249,Super built-up  Area,2012,19-May,34.0,31
599,85.0,1450,Super built-up  Area,2013,Ready To Move,56.0,39
600,223.0,2791,Super built-up  Area,2006,17-Nov,295.0,36
601,90.0,600,Super built-up  Area,2004,Ready To Move,296.0,47
602,60.0,834,Built-up  Area,2015,Ready To Move,286.0,97
603,70.0,1125,Plot  Area,2021,Ready To Move,297.0,26
604,140.0,2060,Super built-up  Area,2014,Ready To Move,275.0,0
605,2200.0,12000,Super built-up  Area,2013,19-Jan,81.0,76
606,25.0,891,Built-up  Area,2015,Ready To Move,11.0,4
607,49.07,1133,Super built-up  Area,2008,Ready To Move,15.0,25
608,37.0,1075,Built-up  Area,2000,Ready To Move,14.0,38
609,260.0,3000,Super built-up  Area,2020,18-May,298.0,86
610,425.0,2440,Plot  Area,2008,Ready To Move,233.0,5
611,55.0,1200,Built-up  Area,2017,Ready To Move,245.0,58
612,45.8,1075,Super built-up  Area,2010,Ready To Move,20.0,26
613,40.0,1140,Super built-up  Area,2002,Ready To Move,168.0,10
614,150.0,940,Plot  Area,2022,Ready To Move,299.0,85
615,250.0,2160,Plot  Area,2000,Ready To Move,300.0,73
616,42.0,1090,Super built-up  Area,2015,Ready To Move,15.0,45
617,70.0,1500,Built-up  Area,2021,Ready To Move,301.0,82
618,360.0,4104,Super built-up  Area,2001,Ready To Move,5.0,0
619,100.0,1790,Super built-up  Area,2006,Ready To Move,5.0,66
620,134.0,1920,Super built-up  Area,2009,18-Dec,27.0,72
621,95.0,1374,Built-up  Area,2002,Ready To Move,285.0,7
622,95.0,1445,Carpet  Area,2015,Ready To Move,209.0,47
623,36.0,711,Super built-up  Area,2017,19-Dec,291.0,20
624,95.0,1500,Super built-up  Area,2005,Ready To Move,302.0,4
625,100.0,1720,Super built-up  Area,2015,Ready To Move,5.0,39
626,60.0,1400,Super built-up  Area,2001,Ready To Move,303.0,61
627,49.0,1030,Built-up  Area,2019,Ready To Move,31.0,92
628,85.0,1200,Super built-up  Area,2000,Ready To Move,13.0,87
629,70.0,1375,Carpet  Area,2013,18-Jul,304.0,2
630,56.0,1050,Plot  Area,2022,Ready To Move,52.0,55
631,160.0,2250,Super built-up  Area,2001,Ready To Move,215.0,42
632,50.0,1000,Super built-up  Area,2014,Ready To Move,21.0,33
633,25.0,469,Super built-up  Area,2000,Ready To Move,77.0,77
634,250.0,3800,Super built-up  Area,2017,Ready To Move,8.0,72
635,29.0,883,Super built-up  Area,2016,Ready To Move,264.0,65
636,86.0,1820,Super built-up  Area,2003,Ready To Move,305.0,60
637,65.0,1440,Built-up  Area,2018,Ready To Move,176.0,30
638,160.0,3600,Super built-up  Area,2009,Ready To Move,306.0,9
639,325.0,2500,Built-up  Area,2010,Ready To Move,81.0,31
640,48.0,1225,Super built-up  Area,2003,18-Aug,216.0,4
641,660.0,4000,Plot  Area,2005,Ready To Move,307.0,54
642,52.8,875,Carpet  Area,2007,Ready To Move,32.0,18
643,40.0,750,Super built-up  Area,2017,Ready To Move,308.0,10
644,80.0,1180,Super built-up  Area,2014,Ready To Move,189.0,45
645,47.0,1194,Super built-up  Area,2002,Ready To Move,53.0,62
646,62.0,1500,Super built-up  Area,2019,Ready To Move,54.0,61
647,52.2,1160,Super built-up  Area,2017,Ready To Move,309.0,89
648,265.0,4125Perch,Built-up  Area,2012,Ready To Move,275.0,90
649,262.0,2378,Super built-up  Area,2017,Ready To Move,310.0,23
650,60.0,1128,Super built-up  Area,2012,Ready To Move,12.0,81
651,150.0,1500,Super built-up  Area,2004,Ready To Move,27.0,49
652,35.23,1220,Built-up  Area,2017,18-Aug,311.0,54
653,58.0,1210,Super built-up  Area,2004,Ready To Move,34.0,22
654,58.0,1100,Super built-up  Area,2022,20-Oct,29.0,95
655,46.0,1200,Super built-up  Area,2002,Ready To Move,197.0,58
656,260.0,3385,Built-up  Area,2007,18-Mar,53.0,16
657,66.0,1641,Super built-up  Area,2007,Ready To Move,127.0,74
658,45.0,1200,Super built-up  Area,2013,Ready To Move,155.0,27
659,67.39,1260,Super built-up  Area,2009,Ready To Move,15.0,29
660,78.0,1720,Super built-up  Area,2011,Ready To Move,216.0,57
661,48.13,1120 - 1145,Super built-up  Area,2022,Ready To Move,26.0,25
662,45.98,1210,Super built-up  Area,2016,Ready To Move,26.0,8
663,200.0,2200,Built-up  Area,2006,Ready To Move,312.0,89
664,45.0,1075,Super built-up  Area,2020,Ready To Move,14.0,11
665,130.0,1702,Built-up  Area,2020,Ready To Move,20.0,32
666,200.0,1630,Super built-up  Area,2001,Ready To Move,313.0,94
667,38.55,1141,Super built-up  Area,2010,Ready To Move,15.0,7
668,108.0,2072,Super built-up  Area,2008,18-Apr,74.0,12
669,375.0,4400 - 6640,Super built-up  Area,2011,18-Dec,180.0,70
670,70.0,1200,Built-up  Area,2017,Ready To Move,283.0,55
671,77.0,1350,Super built-up  Area,2007,Ready To Move,314.0,90
672,445.0,3090 - 5002,Built-up  Area,2005,18-Mar,315.0,41
673,78.34,1180,Super built-up  Area,2008,18-Dec,316.0,85
674,130.0,35000,Built-up  Area,2017,Ready To Move,26.0,94
675,115.0,1355,Super built-up  Area,2012,Ready To Move,124.0,90
676,50.0,600,Plot  Area,2017,Ready To Move,317.0,75
677,150.0,1200,Plot  Area,2002,Ready To Move,87.0,3
678,120.0,1640,Super built-up  Area,2003,Ready To Move,209.0,67
679,100.0,1200,Plot  Area,2003,Ready To Move,318.0,52
680,57.0,1190,Super built-up  Area,2007,Ready To Move,319.0,30
681,375.0,2400,Plot  Area,2002,Ready To Move,151.0,56
682,49.85,1019,Super built-up  Area,2017,Ready To Move,8.0,96
683,165.0,1875,Super built-up  Area,2015,Ready To Move,320.0,63
684,40.0,1250,Super built-up  Area,2021,18-May,82.0,86
685,140.0,1200,Plot  Area,2019,Ready To Move,233.0,6
686,56.0,1140,Super built-up  Area,2020,Ready To Move,5.0,55
687,109.0,1683,Super built-up  Area,2003,Ready To Move,3.0,29
688,83.3,1515,Super built-up  Area,2014,Ready To Move,168.0,22
689,111.0,2118,Super built-up  Area,2005,19-Dec,231.0,49
690,58.0,1380,Built-up  Area,2021,Ready To Move,209.0,9
691,61.75,1083,Super built-up  Area,2004,Ready To Move,321.0,39
692,55.0,600,Plot  Area,2011,Ready To Move,322.0,21
693,120.0,2300,Built-up  Area,2007,Ready To Move,323.0,36
694,60.0,1240,Super built-up  Area,2014,Ready To Move,324.0,60
695,120.0,1750,Super built-up  Area,2016,Ready To Move,257.0,38
696,43.48,1230,Super built-up  Area,2020,18-Apr,325.0,48
697,139.0,1500,Plot  Area,2018,17-Aug,326.0,61
698,40.39,985,Super built-up  Area,2004,Ready To Move,327.0,94
699,87.0,1500,Plot  Area,2012,Ready To Move,328.0,49
700,32.49,1125,Built-up  Area,2011,18-Dec,24.0,42
701,44.0,950,Built-up  Area,2005,Ready To Move,173.0,32
702,548.5,4400 - 6800,Super built-up  Area,2016,18-Dec,180.0,78
703,76.0,1580,Super built-up  Area,2000,Ready To Move,4.0,13
704,98.5,1092,Plot  Area,2010,Ready To Move,329.0,61
705,28.34,1090,Built-up  Area,2021,18-Jul,0.0,45
706,159.0,2264,Built-up  Area,2004,19-Mar,54.0,88
707,25.53,1033,Super built-up  Area,2009,19-Aug,139.0,16
708,24.5,810,Super built-up  Area,2001,18-Apr,130.0,2
709,45.0,1045,Super built-up  Area,2001,Ready To Move,330.0,92
710,82.0,1337,Super built-up  Area,2018,18-Sep,27.0,41
711,32.0,1200,Super built-up  Area,2012,Ready To Move,72.0,21
712,160.0,1580,Super built-up  Area,2003,Ready To Move,136.0,15
713,54.0,1500,Super built-up  Area,2001,Ready To Move,43.0,84
714,91.0,1640,Super built-up  Area,2000,18-Sep,5.0,56
715,62.0,1570,Super built-up  Area,2007,Ready To Move,169.0,91
716,82.0,1470,Super built-up  Area,2021,Ready To Move,331.0,15
717,40.61,1160,Super built-up  Area,2014,Ready To Move,18.0,84
718,71.0,1050,Built-up  Area,2010,Ready To Move,10.0,9
719,225.0,1855,Super built-up  Area,2021,20-Jun,332.0,24
720,90.0,1460,Super built-up  Area,2001,Ready To Move,209.0,39
721,100.0,1823,Built-up  Area,2012,Ready To Move,102.0,29
722,42.0,1094,Super built-up  Area,2004,Ready To Move,24.0,1
723,57.0,1153,Super built-up  Area,2019,Ready To Move,140.0,75
724,57.0,1325,Built-up  Area,2013,Ready To Move,242.0,47
725,85.0,1200,Plot  Area,2010,Ready To Move,333.0,37
726,125.0,1590,Built-up  Area,2016,Ready To Move,171.0,0
727,160.0,1210,Plot  Area,2019,Ready To Move,334.0,47
728,220.0,1200,Plot  Area,2015,Ready To Move,15.0,30
729,48.0,1202,Super built-up  Area,2005,Ready To Move,335.0,65
730,53.0,1202,Built-up  Area,2012,Ready To Move,53.0,15
731,62.5,1200,Super built-up  Area,2021,Ready To Move,336.0,82
732,118.0,1688,Super built-up  Area,2001,18-Feb,126.0,31
733,52.0,1020,Built-up  Area,2020,Ready To Move,58.0,60
734,47.0,1185,Super built-up  Area,2000,Ready To Move,12.0,58
735,52.04,1235,Super built-up  Area,2018,17-Oct,25.0,31
736,500.0,3205,Super built-up  Area,2007,Ready To Move,310.0,98
737,37.64,1077,Super built-up  Area,2018,Ready To Move,282.0,43
738,66.0,1415,Super built-up  Area,2019,Ready To Move,96.0,5
739,162.0,2330,Super built-up  Area,2009,18-Apr,62.0,97
740,35.0,805,Super built-up  Area,2010,Ready To Move,5.0,13
741,20.03,425,Built-up  Area,2013,Ready To Move,337.0,96
742,59.95,1155,Super built-up  Area,2000,Ready To Move,5.0,69
743,1250.0,5270,Super built-up  Area,2009,Ready To Move,338.0,23
744,22.0,656,Super built-up  Area,2017,Ready To Move,217.0,45
745,48.0,1100,Built-up  Area,2013,Ready To Move,339.0,4
746,52.0,1150,Super built-up  Area,2020,Ready To Move,216.0,77
747,60.0,600,Plot  Area,2012,Ready To Move,340.0,45
748,140.0,1468,Super built-up  Area,2002,Ready To Move,320.0,69
749,550.0,4300,Plot  Area,2010,Ready To Move,341.0,84
750,126.0,2280,Super built-up  Area,2008,18-Dec,5.0,78
751,97.0,1341,Super built-up  Area,2012,Ready To Move,52.0,41
752,77.0,1279,Super built-up  Area,2004,Ready To Move,171.0,36
753,98.88,2225,Super built-up  Area,2020,18-Dec,0.0,91
754,43.51,1185,Super built-up  Area,2020,Ready To Move,20.0,78
755,85.0,1750,Super built-up  Area,2022,Ready To Move,342.0,83
756,53.5,1152,Super built-up  Area,2002,Ready To Move,343.0,72
757,160.0,1000,Plot  Area,2004,Ready To Move,344.0,97
758,36.0,1300,Super built-up  Area,2002,Ready To Move,102.0,7
759,155.0,2760,Plot  Area,2012,18-Nov,321.0,95
760,39.0,1070,Super built-up  Area,2010,18-Aug,211.0,32
761,45.0,1101,Super built-up  Area,2019,Ready To Move,2.0,19
762,55.0,775,Super built-up  Area,2013,Ready To Move,345.0,65
763,36.85,667,Super built-up  Area,2016,Ready To Move,71.0,14
764,55.0,1070,Super built-up  Area,2007,Ready To Move,24.0,26
765,110.0,1875,Built-up  Area,2020,Ready To Move,6.0,44
766,57.99,735,Super built-up  Area,2004,Ready To Move,31.0,12
767,90.0,4360,Plot  Area,2006,Ready To Move,12.0,92
