valuation_id,valuation_amount,valuation_date,property_id
870,1809.0,3-25-2014,870
871,1755.0,5-2-2002,871
872,1215.0,1-25-2008,872
873,1333.53,3-6-2013,873
874,1350.0,10-17-2000,874
875,2295.0,10-7-2018,875
876,3834.0,10-11-2023,876
877,2565.0,2-14-2014,877
878,1917.0,1-17-2002,878
879,1620.0,9-18-2025,879
880,1080.0,6-18-2004,880
881,2565.0,6-19-2013,881
882,1080.0,6-11-2011,882
883,1566.0,10-15-2018,883
884,2565.0,4-7-2024,884
885,3105.0,6-5-2018,885
886,408.645,7-11-2020,886
887,698.76,1-9-2000,887
888,6480.0,12-20-2003,888
889,11205.0,5-30-2013,889
890,1782.0,10-12-2020,890
891,756.0,5-29-2004,891
892,1782.0,6-27-2020,892
893,999.0,11-13-2002,893
894,1863.0,11-8-2001,894
895,1401.57,4-9-2004,895
896,1155.33,4-14-2001,896
897,2160.0,8-26-2014,897
898,1890.0,1-27-2005,898
899,3510.0,12-3-2024,899
900,1506.06,5-29-2004,900
901,3375.0,10-23-2012,901
902,1755.0,3-18-2008,902
903,3240.0,6-20-2007,903
904,810.0,5-15-2006,904
905,702.0,12-27-2009,905
906,459.0,5-9-2010,906
907,4050.0,6-14-2007,907
908,6291.0,3-13-2014,908
909,3780.0,1-30-2004,909
910,1863.0,6-6-2004,910
911,6453.0,8-1-2022,911
912,3375.0,10-2-2006,912
913,5400.0,4-30-2017,913
914,1404.0,12-22-2010,914
915,1404.0,12-20-2018,915
916,2970.0,5-30-2002,916
917,1431.0,4-18-2016,917
918,5400.0,8-21-2007,918
919,1215.0,9-9-2007,919
920,2889.0,4-22-2022,920
921,1552.5,5-4-2014,921
922,891.8100000000001,4-26-2012,922
923,4860.0,8-14-2013,923
924,1458.0,1-26-2000,924
925,2160.0,4-17-2006,925
926,1485.0,1-26-2022,926
927,1172.205,7-9-2004,927
928,11421.0,3-29-2005,928
929,1566.0,12-18-2006,929
930,2670.03,11-10-2025,930
931,1346.22,10-13-2014,931
932,3510.0,3-9-2000,932
933,1072.7099999999998,11-7-2011,933
934,4050.0,8-2-2008,934
935,6669.0,6-22-2014,935
936,6750.0,9-5-2009,936
937,8910.0,10-15-2015,937
938,7830.0,4-22-2008,938
939,5049.0,12-12-2003,939
940,2430.0,2-30-2016,940
941,8208.0,1-16-2012,941
942,297.0,9-26-2021,942
943,2214.0,4-13-2011,943
944,2349.0,10-11-2011,944
945,1239.3,6-4-2024,945
946,4185.0,7-9-2016,946
947,2146.5,7-4-2004,947
948,6480.0,6-19-2011,948
949,1739.8799999999999,9-3-2016,949
950,11475.0,12-26-2002,950
951,2565.0,3-11-2016,951
952,2565.0,11-21-2021,952
953,7290.0,8-3-2000,953
954,1350.0,12-25-2024,954
955,2160.0,2-19-2011,955
956,1944.0,12-1-2025,956
957,1506.33,9-20-2010,957
958,2970.0,7-3-2023,958
959,497.07,4-3-2004,959
960,898.5600000000001,1-3-2023,960
961,2565.0,1-28-2000,961
962,3105.0,7-3-2000,962
963,1836.0,5-23-2010,963
964,948.78,4-27-2002,964
965,5400.0,2-3-2023,965
966,1134.0,6-27-2023,966
967,1485.0,4-22-2014,967
968,1308.15,1-6-2017,968
969,1781.7299999999998,3-27-2002,969
970,540.0,6-5-2022,970
971,1512.0,11-8-2021,971
972,2160.0,9-23-2020,972
973,1350.0,7-20-2011,973
974,1269.0,1-18-2013,974
975,1674.0,12-19-2013,975
976,6075.0,1-3-2016,976
977,6480.0,9-12-2003,977
978,1134.0,2-15-2014,978
979,1931.85,3-22-2019,979
980,837.0,4-20-2008,980
981,2335.77,2-12-2007,981
982,1405.89,11-12-2000,982
983,2700.0,11-30-2014,983
984,1349.4599999999998,5-22-2016,984
985,1525.5,10-14-2016,985
986,2025.0,1-8-2021,986
987,2943.0,8-30-2018,987
988,729.0,8-12-2013,988
989,1489.05,4-29-2007,989
990,473.445,2-19-2002,990
991,3375.0,8-3-2017,991
992,2430.0,3-28-2011,992
993,994.95,2-3-2023,993
994,1984.5,12-2-2003,994
995,2160.0,10-11-2004,995
996,540.0,3-1-2011,996
997,1515.24,12-26-2019,997
998,1809.0,2-15-2001,998
999,3915.0,10-7-2017,999
1000,594.0,5-7-2000,1000
1001,2700.0,6-4-2001,1001
1002,2511.0,8-10-2000,1002
1003,1323.0,1-26-2019,1003
1004,2416.5,5-15-2016,1004
1005,1782.0,9-2-2020,1005
1006,1091.61,2-14-2018,1006
1007,1809.0,1-29-2009,1007
1008,2214.0,11-6-2003,1008
1009,1201.5,11-15-2024,1009
1010,1755.0,6-23-2000,1010
1011,1431.0,10-3-2016,1011
1012,1695.6,7-1-2022,1012
1013,4401.0,9-28-2019,1013
1014,1431.0,8-29-2009,1014
1015,1674.0,3-10-2022,1015
1016,324.0,4-16-2021,1016
1017,1620.0,8-24-2009,1017
1018,3780.0,3-6-2001,1018
1019,2970.0,8-14-2019,1019
1020,810.0,5-3-2008,1020
1021,1303.2900000000002,11-22-2005,1021
1022,1512.0,11-14-2010,1022
1023,2587.6800000000003,3-20-2024,1023
1024,6480.0,2-14-2015,1024
1025,2173.5,9-17-2001,1025
1026,2011.5,3-18-2003,1026
1027,1485.0,3-14-2000,1027
1028,1080.0,12-2-2007,1028
1029,1741.5,2-5-2007,1029
1030,1026.0,11-15-2018,1030
1031,1242.0,9-19-2005,1031
1032,1171.8,4-17-2023,1032
1033,3510.0,11-5-2025,1033
1034,2025.0,1-3-2001,1034
1035,1856.25,6-28-2011,1035
1036,1566.0,1-30-2008,1036
1037,1350.0,2-23-2025,1037
1038,6075.0,6-21-2001,1038
1039,5535.0,3-9-2002,1039
1040,1479.6,4-3-2019,1040
1041,2430.0,6-13-2020,1041
1042,3375.0,11-24-2012,1042
1043,1755.0,3-22-2012,1043
1044,24300.0,8-22-2008,1044
1045,1404.0,4-11-2003,1045
1046,1944.0,1-6-2006,1046
1047,3105.0,8-15-2006,1047
1048,4590.0,7-11-2005,1048
1049,1498.5,3-15-2025,1049
1050,6345.0,5-2-2019,1050
1051,1782.0,10-28-2001,1051
1052,1242.0,7-2-2015,1052
1053,4590.0,5-28-2006,1053
1054,2025.0,10-23-2014,1054
1055,1890.0,5-29-2006,1055
1056,1088.64,4-20-2002,1056
1057,1350.0,1-12-2009,1057
1058,2297.7,5-30-2003,1058
1059,2835.0,7-8-2001,1059
1060,2160.0,8-2-2004,1060
1061,1485.0,4-24-2019,1061
1062,1482.3,11-14-2023,1062
1063,12177.0,1-7-2016,1063
1064,1158.3,2-7-2024,1064
1065,11070.0,2-22-2020,1065
1066,2430.0,11-17-2013,1066
1067,1242.0,12-26-2000,1067
1068,12150.0,4-8-2005,1068
1069,2025.0,11-24-2000,1069
1070,1072.7099999999998,11-15-2020,1070
1071,1890.0,8-29-2024,1071
1072,1237.68,9-1-2008,1072
1073,4158.0,11-18-2016,1073
1074,1730.1599999999999,4-1-2017,1074
1075,1998.0,7-19-2004,1075
1076,3807.0,1-18-2016,1076
1077,2430.0,10-2-2025,1077
1078,13500.0,4-13-2000,1078
1079,1472.58,10-20-2001,1079
1080,1755.0,6-3-2000,1080
1081,2393.28,8-2-2002,1081
1082,378.0,5-20-2022,1082
1083,1671.8400000000001,5-15-2003,1083
1084,2430.0,3-5-2006,1084
1085,3240.0,12-15-2023,1085
1086,796.5,3-22-2006,1086
1087,3645.0,1-12-2016,1087
1088,945.0,11-2-2022,1088
1089,1304.9099999999999,2-6-2006,1089
1090,15120.0,9-20-2025,1090
1091,1296.0,6-11-2019,1091
1092,3105.0,6-23-2010,1092
1093,2295.0,9-12-2005,1093
1094,20925.0,9-1-2000,1094
1095,1688.85,10-10-2023,1095
1096,1512.0,9-14-2005,1096
1097,7155.0,12-21-2019,1097
1098,3375.0,5-13-2001,1098
1099,2592.0,6-23-2004,1099
1100,1518.75,1-16-2021,1100
1101,1620.0,9-27-2020,1101
1102,2565.0,10-24-2023,1102
1103,4455.0,4-17-2017,1103
1104,1134.0,1-29-2014,1104
1105,3915.0,2-3-2006,1105
1106,1819.2599999999998,11-19-2005,1106
1107,3645.0,3-14-2020,1107
1108,3780.0,12-28-2012,1108
1109,783.0,8-8-2002,1109
1110,2970.0,9-17-2018,1110
1111,1674.0,2-27-2017,1111
1112,1863.0,9-10-2019,1112
1113,1242.0,12-28-2017,1113
1114,2106.0,1-24-2018,1114
1115,1188.0,1-29-2002,1115
1116,1512.0,9-24-2018,1116
1117,1971.0,3-8-2019,1117
1118,2337.66,10-26-2009,1118
1119,1537.11,9-19-2013,1119
1120,2754.0,1-29-2001,1120
1121,1026.0,10-4-2017,1121
1122,4050.0,1-28-2004,1122
1123,1674.0,4-4-2012,1123
1124,10260.0,10-21-2021,1124
1125,4050.0,9-19-2005,1125
1126,1350.0,7-11-2016,1126
1127,1215.0,9-6-2005,1127
1128,2835.0,12-12-2014,1128
1129,1539.0,2-23-2004,1129
1130,1485.0,9-8-2011,1130
1131,2025.0,4-1-2005,1131
1132,3105.0,3-7-2022,1132
1133,1412.64,12-24-2020,1133
1134,3105.0,1-16-2009,1134
1135,2025.0,9-14-2022,1135
1136,1487.97,8-13-2000,1136
1137,5400.0,11-14-2002,1137
1138,2160.0,5-16-2000,1138
1139,1890.0,5-4-2008,1139
1140,3915.0,6-8-2000,1140
1141,4455.0,2-26-2006,1141
1142,2160.0,5-26-2014,1142
1143,1741.5,3-30-2013,1143
1144,2025.0,8-24-2009,1144
1145,1323.0,1-9-2011,1145
1146,18225.0,10-18-2018,1146
1147,1026.0,7-25-2013,1147
1148,1350.0,9-7-2017,1148
1149,4725.0,5-11-2005,1149
1150,1107.0,11-5-2015,1150
1151,2025.0,5-28-2012,1151
1152,2565.0,2-22-2018,1152
1153,10800.0,2-12-2009,1153
1154,1512.0,8-8-2012,1154
1155,3240.0,2-6-2013,1155
1156,2497.5,5-17-2010,1156
1157,4320.0,11-9-2020,1157
1158,1768.2299999999998,8-30-2009,1158
1159,1215.0,2-4-2022,1159
1160,2079.0,9-6-2019,1160
1161,1512.0,5-18-2016,1161
1162,3375.0,12-17-2008,1162
1163,2025.0,5-23-2010,1163
1164,2835.0,2-12-2021,1164
1165,4590.0,7-17-2016,1165
1166,1215.0,12-20-2003,1166
1167,1026.0,5-26-2017,1167
1168,1687.5,2-16-2001,1168
1169,1134.0,2-9-2000,1169
1170,4590.0,9-27-2000,1170
1171,1755.0,11-18-2012,1171
1172,3240.0,12-29-2011,1172
1173,1809.0,12-24-2010,1173
1174,2970.0,6-12-2013,1174
1175,2646.0,5-9-2005,1175
1176,9450.0,7-21-2018,1176
1177,4725.0,6-19-2017,1177
1178,1761.8849999999998,2-10-2017,1178
1179,1215.0,9-28-2022,1179
1180,729.0,4-1-2001,1180
1181,823.5,10-29-2025,1181
1182,1296.0,4-8-2007,1182
1183,1255.5,10-8-2007,1183
1184,6588.0,12-18-2011,1184
1185,1254.9599999999998,3-17-2018,1185
1186,8100.0,9-4-2005,1186
1187,983.7450000000001,4-18-2025,1187
1188,1998.0,6-25-2021,1188
1189,945.0,4-30-2012,1189
1190,1134.0,2-17-2003,1190
1191,1674.0,1-30-2017,1191
1192,1080.0,12-20-2016,1192
1193,2025.0,12-29-2009,1193
1194,1161.0,10-6-2023,1194
1195,756.0,4-30-2006,1195
1196,2835.0,12-11-2016,1196
1197,1755.0,7-23-2006,1197
1198,2630.34,9-4-2014,1198
1199,1215.0,2-8-2008,1199
1200,2133.0,11-22-2020,1200
1201,2097.36,10-2-2003,1201
1202,5940.0,11-8-2018,1202
1203,1246.5900000000001,3-30-2011,1203
1204,1394.01,1-2-2025,1204
1205,2295.0,7-1-2014,1205
1206,2700.0,4-25-2006,1206
1207,3240.0,2-3-2023,1207
1208,1632.69,8-27-2006,1208
1209,1451.52,4-15-2023,1209
1210,1485.0,11-24-2017,1210
1211,3915.0,8-19-2018,1211
1212,2430.0,11-25-2015,1212
1213,1403.73,8-3-2016,1213
1214,5400.0,7-24-2014,1214
1215,2559.3300000000004,1-11-2020,1215
1216,2629.2599999999998,9-27-2016,1216
1217,5076.0,11-15-2019,1217
1218,1620.0,4-20-2003,1218
1219,1755.0,4-26-2011,1219
1220,2835.0,2-15-2002,1220
1221,2106.0,9-15-2017,1221
1222,5670.0,2-1-2023,1222
1223,3240.0,9-24-2011,1223
1224,1701.0,11-16-2003,1224
1225,1314.9,4-4-2010,1225
1226,1053.0,1-11-2016,1226
1227,10800.0,6-24-2013,1227
1228,2295.0,10-13-2005,1228
1229,1080.0,6-14-2020,1229
1230,3510.0,9-15-2018,1230
1231,1846.8000000000002,11-24-2011,1231
1232,1417.5,8-26-2023,1232
1233,1620.0,8-24-2016,1233
1234,21600.0,1-22-2023,1234
1235,540.0,11-2-2017,1235
1236,405.0,7-12-2001,1236
1237,1134.0,2-15-2007,1237
1238,1800.3600000000001,1-23-2000,1238
1239,432.0,1-1-2010,1239
1240,1681.56,11-4-2020,1240
1241,2295.0,10-11-2016,1241
1242,1323.0,1-20-2002,1242
1243,2025.0,5-17-2001,1243
1244,2700.0,11-11-2001,1244
1245,7425.0,8-9-2006,1245
1246,8019.0,1-26-2007,1246
1247,1896.75,6-12-2003,1247
1248,1350.0,4-22-2017,1248
1249,1620.0,10-23-2011,1249
1250,2106.0,12-23-2011,1250
1251,2025.0,8-12-2004,1251
1252,1836.0,10-14-2018,1252
1253,2106.0,3-13-2004,1253
1254,675.0,10-2-2003,1254
1255,14175.0,7-12-2017,1255
1256,3942.0,10-30-2013,1256
1257,6750.0,2-2-2004,1257
1258,4320.0,4-16-2000,1258
1259,1215.0,5-9-2012,1259
1260,2160.0,1-9-2007,1260
1261,3105.0,10-22-2011,1261
1262,6696.0,6-17-2009,1262
1263,2700.0,6-27-2025,1263
1264,4185.0,4-1-2023,1264
1265,3240.0,8-12-2016,1265
1266,1485.0,2-16-2015,1266
1267,1835.46,8-23-2016,1267
1268,1593.0,11-22-2003,1268
1269,6750.0,4-10-2014,1269
1270,1755.0,3-27-2005,1270
1271,1404.0,4-29-2001,1271
1272,945.0,10-28-2023,1272
1273,1485.0,5-4-2000,1273
1274,1674.0,12-29-2010,1274
1275,3510.0,4-8-2003,1275
1276,1512.0,11-6-2008,1276
1277,1107.0,10-11-2001,1277
1278,1809.0,1-26-2018,1278
1279,2389.5,10-30-2022,1279
1280,1539.0,12-12-2007,1280
1281,4374.0,12-20-2025,1281
1282,1755.0,9-5-2015,1282
1283,1053.0,10-23-2020,1283
1284,1641.8700000000001,10-2-2010,1284
1285,2295.0,8-6-2019,1285
1286,5940.0,8-6-2025,1286
1287,7830.0,6-24-2024,1287
1288,2106.0,12-12-2006,1288
1289,1431.0,8-28-2009,1289
1290,1269.0,4-18-2017,1290
1291,2835.0,2-29-2008,1291
1292,1035.18,1-17-2011,1292
1293,2213.73,3-29-2017,1293
1294,2322.0,3-2-2014,1294
1295,1579.5,2-6-2013,1295
1296,12555.0,5-14-2016,1296
1297,2160.0,10-10-2002,1297
1298,1370.25,1-29-2019,1298
1299,32400.0,12-4-2020,1299
1300,2700.0,11-25-2024,1300
1301,1296.0,8-8-2016,1301
1302,6777.0,8-1-2004,1302
1303,1716.93,1-16-2000,1303
1304,1485.0,8-11-2011,1304
1305,1593.0,8-10-2022,1305
1306,2106.0,11-17-2017,1306
1307,1215.0,3-11-2020,1307
1308,1269.0,4-1-2009,1308
1309,2417.85,3-27-2009,1309
1310,2376.0,2-4-2015,1310
1311,27405.0,3-27-2009,1311
1312,2025.0,12-30-2013,1312
1313,1728.0,9-12-2000,1313
1314,5265.0,3-3-2017,1314
1315,432.0,8-23-2014,1315
1316,1944.0,1-5-2000,1316
1317,1441.8,10-23-2010,1317
1318,1215.0,6-16-2010,1318
1319,1188.0,6-27-2010,1319
1320,2264.4900000000002,12-26-2020,1320
1321,1389.42,1-18-2019,1321
1322,1183.95,5-10-2002,1322
1323,1514.7,8-4-2025,1323
1324,2295.0,10-30-2004,1324
1325,3240.0,4-5-2016,1325
1326,1080.0,10-8-2017,1326
1327,2430.0,7-17-2000,1327
1328,1161.0,9-23-2003,1328
1329,1043.55,5-10-2008,1329
1330,6723.0,4-4-2025,1330
1331,2008.8000000000002,2-15-2012,1331
1332,1863.0,3-12-2025,1332
1333,1755.0,2-14-2019,1333
1334,3510.0,11-17-2021,1334
1335,2025.0,11-18-2002,1335
1336,2295.0,8-13-2011,1336
1337,1809.0,5-26-2020,1337
1338,1701.0,5-21-2004,1338
1339,1323.0,11-16-2011,1339
1340,2376.0,5-25-2004,1340
1341,4050.0,1-14-2013,1341
1342,1863.0,4-21-2002,1342
1343,1215.0,10-1-2012,1343
1344,2323.62,11-8-2022,1344
1345,4023.0,10-22-2009,1345
1346,2592.0,10-29-2007,1346
1347,3429.0,6-18-2014,1347
1348,3375.0,1-1-2002,1348
1349,1917.0,11-23-2010,1349
1350,873.9899999999999,12-8-2015,1350
1351,972.0,11-9-2007,1351
1352,8073.0,12-21-2024,1352
1353,1390.5,5-4-2017,1353
1354,2160.0,8-22-2024,1354
1355,1755.0,3-7-2012,1355
1356,2106.0,8-8-2008,1356
1357,9450.0,8-6-2014,1357
1358,2654.64,7-8-2010,1358
1359,1458.0,7-8-2009,1359
1360,3132.0,10-2-2007,1360
1361,13500.0,9-4-2025,1361
1362,883.4399999999999,11-23-2017,1362
1363,681.75,11-24-2017,1363
1364,4860.0,4-18-2009,1364
1365,1269.0,5-4-2009,1365
1366,1350.0,9-30-2006,1366
1367,891.0,9-3-2021,1367
1368,1370.25,5-21-2006,1368
1369,1215.0,1-23-2000,1369
1370,12825.0,9-20-2020,1370
1371,3645.0,7-3-2022,1371
1372,1080.0,7-5-2025,1372
1373,4185.0,3-21-2017,1373
1374,2567.7,7-11-2010,1374
1375,2511.0,9-18-2007,1375
1376,1512.0,4-27-2013,1376
1377,1949.4,9-12-2020,1377
1378,1890.0,8-14-2008,1378
1379,6345.0,1-17-2001,1379
1380,1755.0,8-22-2019,1380
1381,499.5,1-14-2023,1381
1382,5049.0,12-11-2021,1382
1383,8910.0,11-26-2021,1383
1384,1485.0,5-20-2022,1384
1385,8100.0,10-15-2014,1385
1386,1998.0,5-1-2025,1386
1387,1080.0,9-12-2007,1387
1388,2565.0,4-24-2006,1388
1389,4266.0,5-6-2009,1389
1390,2970.0,12-13-2016,1390
1391,945.0,2-23-2003,1391
1392,1404.0,10-18-2019,1392
1393,8100.0,12-9-2007,1393
1394,1188.0,12-2-2022,1394
1395,1136.7,8-24-2008,1395
1396,675.0,1-24-2018,1396
1397,2268.0,11-25-2010,1397
1398,12150.0,8-5-2005,1398
1399,1067.85,6-27-2004,1399
1400,7992.0,4-11-2008,1400
1401,1755.0,2-15-2017,1401
1402,2700.0,7-11-2022,1402
1403,1728.0,5-19-2009,1403
1404,2052.0,1-8-2017,1404
1405,18792.0,1-11-2022,1405
1406,1012.23,9-19-2018,1406
1407,3780.0,1-18-2006,1407
1408,1863.0,6-26-2014,1408
1409,1350.0,4-11-2014,1409
1410,1242.0,5-24-2002,1410
1411,1576.8,5-29-2003,1411
1412,1755.0,5-21-2011,1412
1413,1117.53,7-4-2003,1413
1414,2700.0,3-16-2015,1414
1415,1416.9599999999998,6-23-2013,1415
1416,1782.0,11-24-2005,1416
1417,1674.0,4-7-2008,1417
1418,1377.0,2-26-2003,1418
1419,2025.0,12-1-2018,1419
1420,2565.0,10-16-2005,1420
1421,594.0,6-30-2018,1421
1422,1286.55,7-9-2006,1422
1423,4050.0,2-16-2006,1423
1424,1917.0,7-14-2001,1424
1425,3645.0,10-26-2020,1425
1426,1592.73,4-21-2007,1426
1427,1755.0,8-28-2009,1427
1428,445.5,3-3-2000,1428
1429,2565.0,6-20-2002,1429
1430,1836.0,1-26-2019,1430
1431,756.0,3-5-2005,1431
1432,1215.0,12-9-2007,1432
1433,1242.0,12-1-2008,1433
1434,1692.9,10-3-2002,1434
1435,1242.0,4-24-2002,1435
1436,1215.0,6-12-2020,1436
1437,2160.0,2-11-2000,1437
1438,2430.0,12-24-2024,1438
1439,4050.0,6-24-2017,1439
1440,3645.0,2-8-2024,1440
1441,3429.0,3-10-2017,1441
1442,7560.0,8-24-2004,1442
1443,10260.0,2-6-2015,1443
1444,1242.0,4-16-2016,1444
1445,2646.0,5-8-2023,1445
1446,1026.0,4-7-2014,1446
1447,864.0,4-8-2010,1447
1448,2430.0,5-8-2025,1448
1449,1549.53,10-22-2019,1449
1450,1755.0,7-26-2009,1450
1451,1215.0,8-15-2003,1451
1452,1485.0,3-13-2002,1452
1453,1416.9599999999998,7-2-2019,1453
1454,1620.0,6-24-2003,1454
1455,1792.53,11-29-2002,1455
1456,1755.0,10-1-2011,1456
1457,1166.4,12-11-2002,1457
1458,2160.0,7-22-2013,1458
1459,5400.0,2-13-2022,1459
1460,2295.0,2-3-2020,1460
1461,3348.0,3-17-2005,1461
1462,2025.0,11-11-2016,1462
1463,783.0,12-15-2004,1463
1464,2106.0,4-1-2005,1464
1465,1190.1599999999999,9-26-2006,1465
1466,4644.0,10-2-2021,1466
1467,3429.0,4-29-2025,1467
1468,1772.5500000000002,8-30-2010,1468
1469,1890.0,3-14-2003,1469
1470,2295.0,11-18-2010,1470
1471,270.0,6-14-2017,1471
1472,4482.0,7-16-2006,1472
1473,1444.5,4-3-2015,1473
1474,1080.0,9-9-2000,1474
1475,1836.0,7-14-2025,1475
1476,1647.0,11-24-2019,1476
1477,1512.0,9-18-2015,1477
1478,6318.0,7-12-2021,1478
1479,1485.0,8-1-2008,1479
1480,5940.0,1-9-2004,1480
1481,1350.0,1-22-2006,1481
1482,945.0,9-6-2015,1482
1483,729.0,6-9-2019,1483
1484,1153.44,7-7-2017,1484
1485,1215.0,4-13-2008,1485
1486,1066.5,3-18-2010,1486
1487,1134.0,10-28-2016,1487
1488,1188.0,1-6-2010,1488
1489,2700.0,12-14-2013,1489
1490,4050.0,3-20-2021,1490
1491,648.0,6-9-2006,1491
1492,5265.0,4-26-2022,1492
1493,1701.0,7-17-2008,1493
1494,3375.0,12-2-2021,1494
1495,881.28,4-6-2001,1495
1496,2484.0,9-30-2009,1496
1497,2970.0,7-26-2013,1497
1498,2835.0,5-12-2021,1498
1499,1865.43,9-13-2008,1499
1500,2025.0,11-29-2018,1500
1501,1350.0,1-14-2022,1501
1502,1782.0,5-5-2024,1502
1503,1308.9599999999998,7-2-2020,1503
1504,3996.0,6-27-2023,1504
1505,3105.0,6-2-2011,1505
1506,1296.0,10-13-2002,1506
1507,3294.0,10-3-2025,1507
1508,850.5,3-20-2012,1508
1509,1890.0,1-11-2001,1509
1510,378.0,3-1-2001,1510
1511,1350.0,12-6-2014,1511
1512,2566.35,5-27-2013,1512
1513,1053.0,3-13-2017,1513
1514,1080.0,9-7-2021,1514
1515,1265.22,6-23-2015,1515
1516,1944.0,3-10-2015,1516
1517,2997.0,11-7-2019,1517
1518,3375.0,9-15-2001,1518
1519,2025.0,2-1-2000,1519
1520,1053.0,3-4-2002,1520
1521,1782.0,5-13-2001,1521
1522,729.0,11-23-2016,1522
1523,1620.0,5-16-2011,1523
1524,2025.0,5-26-2000,1524
1525,1715.31,4-21-2004,1525
1526,1134.0,7-17-2023,1526
1527,3024.0,11-3-2015,1527
1528,1323.0,12-25-2012,1528
1529,1134.0,8-22-2002,1529
1530,1795.5,4-20-2002,1530
1531,1555.2,10-26-2022,1531
1532,1944.0,8-13-2009,1532
1533,2488.05,10-5-2002,1533
1534,5400.0,7-20-2014,1534
1535,2835.0,1-27-2019,1535
1536,5346.0,8-21-2013,1536
1537,2348.46,8-23-2021,1537
1538,1971.0,7-25-2024,1538
1539,1917.0,5-30-2016,1539
1540,3510.0,10-17-2017,1540
1541,2781.0,7-12-2017,1541
1542,481.545,8-6-2013,1542
1543,2700.0,8-19-2013,1543
1544,1944.0,6-29-2025,1544
1545,1117.53,4-29-2002,1545
1546,5670.0,9-4-2021,1546
1547,1090.53,9-23-2004,1547
1548,1134.0,6-15-2008,1548
1549,2565.0,2-30-2010,1549
1550,1350.0,5-13-2001,1550
1551,1566.0,4-25-2025,1551
1552,11880.0,9-28-2025,1552
1553,1971.0,8-18-2005,1553
1554,3780.0,5-5-2006,1554
1555,1032.48,1-26-2000,1555
1556,12150.0,12-20-2012,1556
1557,907.2,12-8-2008,1557
1558,2430.0,5-27-2014,1558
1559,1620.0,7-8-2002,1559
1560,882.6299999999999,10-2-2009,1560
1561,6777.0,8-23-2011,1561
1562,4860.0,8-16-2008,1562
1563,1256.85,3-19-2015,1563
1564,2177.0099999999998,5-29-2009,1564
1565,1296.0,4-15-2018,1565
1566,2025.0,1-8-2022,1566
1567,5400.0,4-25-2008,1567
1568,2167.29,8-25-2019,1568
1569,14580.0,4-4-2003,1569
1570,1269.0,8-15-2012,1570
1571,1242.0,11-6-2008,1571
1572,1350.0,3-20-2006,1572
1573,1242.0,11-21-2017,1573
1574,5265.0,5-4-2003,1574
1575,2376.0,6-18-2025,1575
1576,4050.0,11-13-2022,1576
1577,2700.0,11-24-2018,1577
1578,2970.0,8-7-2004,1578
1579,3240.0,9-3-2014,1579
1580,1944.0,3-14-2009,1580
1581,891.0,2-26-2017,1581
1582,3240.0,7-21-2017,1582
1583,1836.0,11-25-2020,1583
1584,2045.79,5-26-2005,1584
1585,1485.0,11-30-2015,1585
1586,1458.0,3-16-2006,1586
1587,1142.9099999999999,6-10-2013,1587
1588,1655.1,8-18-2000,1588
1589,5103.0,4-14-2011,1589
1590,13500.0,6-26-2003,1590
1591,1674.0,1-11-2010,1591
1592,1080.0,3-13-2009,1592
1593,9720.0,8-30-2003,1593
1594,2970.0,4-19-2011,1594
1595,5400.0,6-20-2007,1595
1596,1512.0,2-9-2010,1596
1597,5805.0,2-29-2021,1597
1598,3510.0,7-27-2011,1598
1599,8370.0,12-1-2014,1599
1600,1012.5,5-17-2018,1600
1601,6750.0,10-9-2013,1601
1602,3375.0,5-3-2001,1602
1603,861.03,6-26-2010,1603
1604,10530.0,3-19-2024,1604
1605,9450.0,5-5-2022,1605
1606,2160.0,8-16-2016,1606
1607,1066.5,4-27-2013,1607
1608,526.5,7-20-2007,1608
1609,5724.0,1-11-2016,1609
1610,1836.0,9-8-2001,1610
1611,1080.0,1-4-2006,1611
1612,1296.0,1-20-2002,1612
1613,2484.0,4-17-2016,1613
1614,6169.5,8-2-2018,1614
1615,1001.7,5-19-2021,1615
1616,1620.0,8-28-2018,1616
1617,2160.0,8-9-2019,1617
1618,2025.0,1-27-2011,1618
1619,2484.0,9-24-2017,1619
1620,1782.0,7-14-2006,1620
1621,1431.0,4-26-2006,1621
1622,2025.0,11-14-2010,1622
1623,1566.0,6-17-2005,1623
1624,1620.0,1-25-2000,1624
1625,4320.0,3-23-2004,1625
1626,2403.0,7-24-2006,1626
1627,810.0,6-3-2014,1627
1628,1404.0,8-17-2001,1628
1629,2119.5,11-18-2020,1629
1630,1404.0,12-16-2002,1630
1631,3375.0,10-16-2011,1631
1632,1134.0,6-23-2008,1632
1633,4860.0,9-14-2005,1633
1634,918.0,11-16-2009,1634
1635,7290.0,5-19-2013,1635
1636,1350.0,6-25-2021,1636
1637,1944.0,7-22-2011,1637
1638,1836.0,5-7-2001,1638
1639,1593.0,5-1-2000,1639
1640,1674.0,3-10-2016,1640
1641,1890.0,4-12-2004,1641
1642,1377.0,3-27-2005,1642
1643,3240.0,2-18-2007,1643
1644,459.0,10-19-2012,1644
1645,1166.4,5-27-2023,1645
1646,4185.0,2-20-2002,1646
1647,1755.0,7-10-2001,1647
1648,891.0,8-23-2001,1648
1649,3240.0,1-21-2012,1649
1650,1350.0,2-2-2022,1650
1651,2025.0,2-9-2007,1651
1652,2536.11,3-22-2005,1652
1653,1452.6,9-15-2021,1653
1654,2295.0,1-9-2000,1654
1655,4320.0,11-10-2015,1655
