purchase_id,purchase_date,ownership_percentage,buyer_id,property_id
820,2-21-2001,0.87,28,820
821,7-21-2005,0.93,71,821
822,6-26-2008,0.67,28,822
823,1-9-2022,0.79,73,823
824,12-2-2023,0.74,41,824
825,7-26-2005,0.88,73,825
826,5-11-2011,0.94,3,826
827,6-1-2010,0.72,90,827
828,7-14-2024,0.87,72,828
829,11-24-2025,0.92,25,829
830,7-19-2018,0.84,36,830
831,8-30-2015,0.89,66,831
832,2-7-2013,0.95,98,832
833,2-4-2011,0.67,61,833
834,6-9-2006,0.61,58,834
835,2-29-2021,0.88,24,835
836,2-9-2012,0.66,24,836
837,2-26-2005,0.61,8,837
838,9-15-2021,0.81,0,838
839,1-19-2005,0.75,24,839
840,11-26-2001,0.52,89,840
841,2-21-2020,0.52,44,841
842,9-27-2004,0.55,26,842
843,8-13-2000,0.59,16,843
844,2-3-2013,0.97,27,844
845,12-23-2002,0.83,82,845
846,9-3-2001,0.61,20,846
847,1-16-2009,0.5,92,847
848,3-1-2025,0.69,70,848
849,4-17-2002,0.68,61,849
850,2-14-2007,0.82,4,850
851,2-27-2018,0.96,16,851
852,2-5-2011,0.74,73,852
853,10-8-2009,0.57,6,853
854,6-27-2004,0.53,27,854
855,9-28-2016,0.55,73,855
856,7-14-2024,0.75,7,856
857,10-2-2023,0.67,66,857
858,8-20-2025,0.6,93,858
859,9-26-2004,0.58,32,859
860,11-28-2002,0.53,32,860
861,9-30-2023,0.95,26,861
862,4-8-2014,0.99,45,862
863,3-22-2002,0.71,8,863
864,9-28-2004,0.76,62,864
865,3-15-2014,0.85,0,865
866,7-25-2024,0.82,17,866
867,11-10-2025,0.63,36,867
868,4-21-2008,0.55,40,868
869,1-27-2004,1.0,84,869
870,12-21-2021,0.63,81,870
871,8-5-2014,0.63,10,871
872,5-8-2000,0.59,79,872
873,10-14-2024,0.96,96,873
874,8-5-2012,0.69,52,874
875,11-11-2012,0.89,90,875
876,5-12-2009,0.95,82,876
877,7-3-2021,0.78,14,877
878,4-3-2016,0.51,26,878
879,12-16-2019,0.83,6,879
880,6-21-2011,0.58,28,880
881,2-7-2005,0.93,63,881
882,12-30-2019,0.79,56,882
883,12-18-2019,0.95,42,883
884,12-12-2004,1.0,13,884
885,10-27-2000,0.61,17,885
886,10-15-2003,0.78,80,886
887,12-3-2025,0.68,10,887
888,1-30-2008,0.54,87,888
889,8-28-2014,0.79,81,889
890,11-23-2024,0.93,61,890
891,7-30-2013,0.8,30,891
892,10-3-2007,0.92,78,892
893,3-7-2000,0.72,46,893
894,12-8-2024,0.52,51,894
895,7-14-2008,0.78,42,895
896,1-24-2006,0.75,63,896
897,1-8-2018,0.6,58,897
898,1-25-2019,0.52,58,898
899,10-23-2000,0.92,22,899
900,5-24-2024,0.62,92,900
901,11-25-2011,0.94,59,901
902,7-28-2022,0.99,76,902
903,3-18-2014,0.67,7,903
904,6-9-2020,0.98,81,904
905,7-18-2002,0.81,11,905
906,10-10-2021,0.55,1,906
907,12-27-2002,0.94,60,907
908,12-28-2007,0.74,73,908
909,3-21-2018,0.64,29,909
910,6-8-2025,0.81,60,910
911,10-15-2012,0.81,2,911
912,6-10-2003,0.59,8,912
913,6-27-2014,0.81,2,913
914,2-15-2007,0.77,35,914
915,9-19-2012,0.67,12,915
916,11-1-2024,0.92,79,916
917,6-23-2000,0.63,62,917
918,7-24-2003,0.65,65,918
919,5-19-2024,0.8,85,919
920,6-28-2013,0.53,72,920
921,9-4-2014,0.59,76,921
922,10-17-2007,0.75,47,922
923,6-3-2018,0.98,33,923
924,5-17-2005,0.78,77,924
925,11-6-2017,0.77,18,925
926,3-9-2000,0.91,87,926
927,11-7-2015,0.75,85,927
928,8-2-2001,0.5,37,928
929,9-4-2018,0.93,78,929
930,5-7-2024,0.51,20,930
931,12-29-2003,0.76,26,931
932,2-23-2002,0.9,58,932
933,8-3-2003,0.57,14,933
934,2-11-2024,0.76,92,934
935,2-23-2001,0.65,25,935
936,5-6-2002,0.91,54,936
937,1-21-2012,0.75,82,937
938,4-2-2025,0.58,8,938
939,7-14-2000,0.73,27,939
940,2-18-2010,0.78,16,940
941,11-28-2005,0.91,10,941
942,1-10-2021,0.5,90,942
943,2-2-2022,0.53,39,943
944,10-6-2000,0.9,26,944
945,6-21-2021,0.89,90,945
946,11-9-2019,0.7,68,946
947,5-25-2001,0.6,25,947
948,7-6-2003,0.59,9,948
949,6-19-2008,0.62,82,949
950,2-6-2017,0.63,11,950
951,7-11-2002,0.69,50,951
952,4-13-2019,0.64,65,952
953,6-20-2003,0.61,58,953
954,2-6-2014,0.85,0,954
955,3-20-2024,0.57,69,955
956,5-12-2009,0.54,36,956
957,11-29-2000,0.93,85,957
958,4-16-2013,0.87,75,958
959,3-4-2000,0.6,76,959
960,9-29-2000,0.98,45,960
961,12-9-2007,0.97,95,961
962,11-25-2004,0.8,2,962
963,9-7-2015,0.88,20,963
964,6-9-2009,0.51,71,964
965,11-5-2016,0.73,49,965
966,1-5-2015,0.82,77,966
967,7-1-2001,0.89,19,967
968,6-12-2015,0.61,4,968
969,6-11-2011,0.77,0,969
970,3-15-2012,0.52,41,970
971,10-13-2015,0.57,5,971
972,2-21-2005,0.97,52,972
973,9-14-2016,0.55,65,973
974,4-1-2023,0.57,31,974
975,12-18-2018,0.66,44,975
976,5-15-2004,0.68,17,976
977,11-16-2024,1.0,38,977
978,5-26-2001,0.88,72,978
979,4-18-2008,0.67,38,979
980,10-1-2011,0.61,31,980
981,10-27-2025,0.55,64,981
982,4-17-2008,0.91,88,982
983,9-10-2009,0.57,76,983
984,5-14-2020,0.64,38,984
985,3-20-2016,0.59,79,985
986,2-4-2015,0.92,90,986
987,10-4-2009,0.95,53,987
988,5-25-2006,0.64,71,988
989,2-16-2003,0.97,51,989
990,5-13-2010,0.72,22,990
991,4-24-2004,0.96,21,991
992,8-28-2018,0.63,60,992
993,5-7-2017,0.55,95,993
994,4-5-2007,0.81,23,994
995,10-16-2006,0.86,70,995
996,11-29-2018,0.99,65,996
997,1-13-2010,0.51,6,997
998,3-26-2018,0.94,54,998
999,7-12-2004,0.76,92,999
1000,1-17-2001,0.53,24,1000
1001,8-16-2020,0.54,99,1001
1002,9-7-2018,0.97,0,1002
1003,4-27-2001,0.99,55,1003
1004,5-4-2018,0.94,89,1004
1005,4-5-2023,0.62,76,1005
1006,10-12-2008,0.98,84,1006
1007,1-27-2009,0.5,69,1007
1008,1-7-2018,0.7,12,1008
1009,6-29-2018,0.92,41,1009
1010,7-7-2023,0.88,79,1010
1011,9-5-2004,0.77,38,1011
1012,5-6-2018,0.88,21,1012
1013,4-1-2020,0.78,44,1013
1014,4-1-2017,0.93,10,1014
1015,7-24-2015,0.66,75,1015
1016,8-10-2005,0.63,42,1016
1017,7-3-2021,0.87,13,1017
1018,6-23-2021,0.87,68,1018
1019,1-6-2016,0.91,24,1019
1020,5-25-2011,0.56,70,1020
1021,3-15-2004,0.62,5,1021
1022,10-4-2014,0.91,50,1022
1023,8-17-2020,0.79,71,1023
1024,7-13-2004,0.99,69,1024
1025,12-12-2000,0.95,10,1025
1026,3-27-2020,0.95,81,1026
1027,3-19-2003,0.98,13,1027
1028,5-5-2025,0.97,76,1028
1029,8-6-2018,1.0,97,1029
1030,12-17-2000,0.53,26,1030
1031,2-20-2010,0.63,79,1031
1032,4-7-2023,0.59,13,1032
1033,8-10-2010,1.0,83,1033
1034,10-7-2011,0.95,31,1034
1035,7-25-2020,0.68,48,1035
1036,2-22-2011,0.91,70,1036
1037,9-10-2013,0.52,61,1037
1038,7-22-2013,0.95,70,1038
1039,10-11-2015,0.62,66,1039
1040,8-26-2015,0.78,26,1040
1041,11-13-2003,0.8,67,1041
1042,7-30-2022,0.77,62,1042
1043,5-8-2004,0.68,28,1043
1044,7-21-2004,0.96,72,1044
1045,10-13-2003,0.61,72,1045
1046,5-12-2016,0.59,45,1046
1047,8-22-2014,0.62,80,1047
1048,10-3-2014,0.73,95,1048
1049,11-17-2006,0.9,33,1049
1050,9-23-2022,0.87,60,1050
1051,11-10-2002,0.94,74,1051
1052,11-2-2019,0.7,73,1052
1053,10-14-2014,0.82,46,1053
1054,10-8-2016,0.53,26,1054
1055,12-21-2014,0.67,84,1055
1056,4-20-2002,0.96,21,1056
1057,11-5-2003,0.85,58,1057
1058,10-7-2001,0.55,89,1058
1059,2-25-2000,0.5,88,1059
1060,1-9-2014,0.57,50,1060
1061,1-17-2006,0.58,58,1061
1062,1-23-2020,0.9,71,1062
1063,7-17-2017,0.62,8,1063
1064,7-28-2005,0.58,66,1064
1065,9-5-2000,0.99,47,1065
1066,12-14-2007,0.86,70,1066
1067,5-20-2022,0.62,9,1067
1068,5-23-2011,0.89,98,1068
1069,11-4-2009,0.91,11,1069
1070,11-6-2009,0.94,25,1070
1071,4-24-2008,0.98,97,1071
1072,1-21-2002,0.96,44,1072
1073,12-21-2013,0.7,18,1073
1074,8-2-2000,0.72,63,1074
1075,11-17-2005,0.54,93,1075
1076,3-19-2004,0.51,70,1076
1077,6-17-2008,0.54,89,1077
1078,11-28-2000,0.74,13,1078
1079,9-10-2017,1.0,3,1079
1080,9-8-2016,0.87,23,1080
1081,10-3-2024,0.63,75,1081
1082,1-5-2007,0.57,39,1082
1083,5-3-2000,0.84,68,1083
1084,3-17-2017,0.86,21,1084
1085,10-13-2003,0.52,44,1085
1086,12-24-2002,0.79,9,1086
1087,5-21-2017,0.8,83,1087
1088,8-7-2016,0.5,55,1088
1089,3-22-2014,0.59,73,1089
1090,3-18-2022,0.87,25,1090
1091,5-10-2006,0.81,83,1091
1092,1-17-2016,0.65,78,1092
1093,9-15-2006,0.93,93,1093
1094,10-11-2017,0.73,31,1094
1095,7-18-2000,0.78,60,1095
1096,8-23-2006,0.64,10,1096
1097,3-6-2009,0.89,33,1097
1098,3-23-2008,0.73,36,1098
1099,2-26-2013,0.79,35,1099
1100,6-24-2002,0.59,35,1100
1101,4-9-2018,0.8,33,1101
1102,8-30-2013,0.76,2,1102
1103,1-25-2016,0.8,8,1103
1104,4-16-2017,0.91,57,1104
1105,4-24-2008,0.98,34,1105
1106,1-28-2006,0.58,64,1106
1107,4-18-2005,0.54,49,1107
1108,12-15-2009,0.53,60,1108
1109,9-18-2020,0.62,32,1109
1110,5-20-2009,0.71,8,1110
1111,6-15-2018,0.76,28,1111
1112,3-7-2024,0.95,49,1112
1113,9-3-2002,0.77,8,1113
1114,4-6-2005,0.57,91,1114
1115,12-6-2002,0.94,97,1115
1116,1-10-2018,0.97,48,1116
1117,9-17-2019,0.74,71,1117
1118,9-15-2011,0.65,52,1118
1119,2-2-2001,0.84,48,1119
1120,12-4-2017,0.68,95,1120
1121,3-16-2010,0.7,61,1121
1122,2-20-2003,0.69,55,1122
1123,1-22-2006,0.93,13,1123
1124,7-19-2024,0.87,0,1124
1125,10-24-2011,0.95,72,1125
1126,9-27-2003,0.96,20,1126
1127,6-6-2021,0.84,16,1127
1128,10-15-2023,0.75,61,1128
1129,7-15-2008,0.89,22,1129
1130,11-20-2015,0.98,56,1130
1131,8-12-2020,0.95,46,1131
1132,10-26-2004,0.75,83,1132
1133,9-10-2014,0.58,6,1133
1134,9-29-2015,0.58,41,1134
1135,11-27-2003,0.64,48,1135
1136,10-14-2003,0.91,85,1136
1137,7-15-2008,0.93,53,1137
1138,11-11-2002,0.66,14,1138
1139,4-2-2003,0.92,23,1139
1140,8-24-2024,0.5,94,1140
1141,9-15-2011,0.99,22,1141
1142,2-25-2017,0.69,67,1142
1143,8-7-2024,0.74,7,1143
1144,11-27-2011,0.73,11,1144
1145,7-11-2006,0.95,3,1145
1146,10-6-2021,0.53,3,1146
1147,9-7-2002,0.85,29,1147
1148,4-4-2001,0.81,38,1148
1149,2-28-2006,0.6,30,1149
1150,12-30-2007,0.72,4,1150
1151,3-15-2025,0.64,64,1151
1152,7-29-2009,0.91,69,1152
1153,6-12-2023,0.8,51,1153
1154,6-22-2015,0.96,85,1154
1155,10-21-2022,0.7,73,1155
1156,10-1-2018,1.0,23,1156
1157,10-19-2016,1.0,49,1157
1158,4-21-2007,0.77,75,1158
1159,7-18-2017,0.76,89,1159
1160,12-22-2003,0.86,46,1160
1161,3-9-2015,0.7,46,1161
1162,2-25-2008,0.77,93,1162
1163,12-21-2011,0.71,76,1163
1164,6-27-2005,0.84,91,1164
1165,11-14-2018,0.51,38,1165
1166,10-12-2024,0.87,87,1166
1167,2-16-2025,0.5,66,1167
1168,10-17-2012,0.77,45,1168
1169,7-17-2016,0.97,71,1169
1170,6-30-2002,0.95,75,1170
1171,6-5-2000,0.9,45,1171
1172,3-28-2001,0.61,82,1172
1173,1-13-2015,0.76,96,1173
1174,9-11-2009,0.93,66,1174
1175,1-18-2017,0.7,45,1175
1176,3-14-2010,0.89,42,1176
1177,4-14-2019,0.63,33,1177
1178,10-20-2012,0.6,52,1178
1179,7-7-2002,0.74,56,1179
1180,8-3-2012,0.88,75,1180
1181,5-21-2008,0.98,66,1181
1182,8-24-2009,0.72,80,1182
1183,9-1-2009,0.94,91,1183
1184,4-29-2010,0.62,97,1184
1185,1-21-2002,0.84,74,1185
1186,11-14-2009,0.52,78,1186
1187,6-10-2010,0.65,0,1187
1188,8-6-2019,0.97,37,1188
1189,8-7-2024,0.91,78,1189
1190,2-12-2008,0.51,83,1190
1191,11-23-2023,0.81,66,1191
1192,1-24-2016,0.58,47,1192
1193,4-17-2011,0.85,4,1193
1194,11-13-2025,0.81,43,1194
1195,3-19-2022,0.91,6,1195
1196,11-23-2022,0.8,56,1196
1197,2-16-2006,0.6,46,1197
1198,8-29-2010,0.54,75,1198
1199,8-19-2012,0.57,53,1199
1200,1-14-2020,0.93,51,1200
1201,6-12-2009,0.71,26,1201
1202,6-23-2023,0.73,53,1202
1203,5-29-2018,0.83,97,1203
1204,4-26-2000,0.59,68,1204
1205,1-1-2023,0.79,9,1205
1206,4-17-2006,0.71,33,1206
1207,12-13-2013,0.73,49,1207
1208,11-2-2013,0.7,12,1208
1209,4-18-2012,1.0,64,1209
1210,5-13-2012,0.97,92,1210
1211,9-12-2018,0.77,44,1211
1212,9-6-2002,0.93,87,1212
1213,4-8-2014,0.56,80,1213
1214,1-9-2014,0.81,97,1214
1215,7-24-2012,0.6,27,1215
1216,4-27-2020,0.74,37,1216
1217,3-27-2001,0.83,22,1217
1218,11-6-2021,0.97,8,1218
1219,5-30-2002,0.62,94,1219
1220,11-1-2002,0.95,53,1220
1221,7-30-2022,0.67,3,1221
1222,10-22-2008,0.56,23,1222
1223,4-14-2014,0.88,40,1223
1224,1-29-2011,0.69,82,1224
1225,7-10-2013,0.86,28,1225
1226,9-10-2001,0.57,39,1226
1227,1-21-2003,0.99,30,1227
1228,9-17-2011,0.76,8,1228
1229,11-2-2015,0.95,64,1229
1230,9-9-2000,0.74,24,1230
1231,12-2-2014,0.98,75,1231
1232,12-28-2022,0.8,99,1232
1233,9-23-2002,0.72,41,1233
1234,3-17-2024,0.96,61,1234
1235,4-16-2025,0.79,23,1235
1236,6-1-2005,0.65,39,1236
1237,8-19-2002,0.75,38,1237
1238,5-27-2007,0.6,28,1238
1239,10-15-2023,0.63,96,1239
1240,6-13-2011,0.74,11,1240
1241,12-18-2008,0.66,43,1241
1242,7-21-2006,0.87,51,1242
1243,4-8-2015,0.52,53,1243
1244,11-13-2021,0.79,51,1244
1245,3-18-2010,0.87,37,1245
1246,7-28-2005,0.6,19,1246
1247,10-20-2011,0.64,43,1247
1248,10-15-2024,0.69,81,1248
1249,9-10-2023,0.61,59,1249
1250,11-11-2020,0.58,51,1250
1251,3-26-2000,0.93,73,1251
1252,3-1-2010,0.91,34,1252
1253,7-19-2021,0.9,74,1253
1254,10-18-2014,0.87,74,1254
1255,6-20-2022,0.8,22,1255
1256,9-5-2015,0.94,11,1256
1257,9-4-2007,0.68,58,1257
1258,2-7-2016,0.88,70,1258
1259,10-11-2018,0.64,91,1259
1260,10-2-2000,0.95,3,1260
1261,1-6-2005,0.91,10,1261
1262,10-23-2008,0.6,95,1262
1263,6-1-2006,0.57,94,1263
1264,5-21-2022,0.76,52,1264
1265,9-4-2022,0.76,92,1265
1266,12-14-2015,0.85,0,1266
1267,4-6-2003,0.88,71,1267
1268,2-21-2022,0.82,12,1268
1269,4-8-2015,0.83,86,1269
1270,10-17-2018,0.75,99,1270
1271,3-14-2000,0.82,29,1271
1272,8-5-2014,0.89,20,1272
1273,2-14-2023,0.57,88,1273
1274,5-27-2020,0.62,76,1274
1275,3-11-2008,0.52,25,1275
1276,6-8-2004,0.59,53,1276
1277,2-15-2023,0.59,52,1277
1278,6-27-2019,0.72,59,1278
1279,11-19-2016,0.94,35,1279
1280,4-20-2019,0.92,36,1280
1281,6-4-2005,0.71,28,1281
1282,2-24-2022,0.73,77,1282
1283,1-15-2009,0.65,60,1283
1284,11-5-2023,1.0,7,1284
1285,4-18-2021,0.61,23,1285
1286,6-23-2010,0.53,93,1286
1287,10-21-2023,0.8,92,1287
1288,9-13-2012,0.9,34,1288
1289,11-13-2012,0.84,33,1289
1290,10-1-2003,0.51,91,1290
1291,6-29-2003,0.98,24,1291
1292,7-9-2003,0.9,57,1292
1293,7-7-2021,0.67,59,1293
1294,9-13-2004,0.8,32,1294
1295,9-12-2011,1.0,16,1295
1296,9-21-2016,0.79,86,1296
1297,2-9-2008,0.9,31,1297
1298,8-27-2024,0.71,4,1298
1299,12-12-2016,0.55,14,1299
1300,12-17-2022,0.53,40,1300
1301,6-15-2007,0.8,95,1301
1302,5-5-2022,0.88,25,1302
1303,4-13-2015,0.7,60,1303
1304,11-2-2000,0.81,46,1304
1305,12-26-2019,0.78,40,1305
1306,12-3-2024,0.74,44,1306
1307,11-25-2008,0.9,28,1307
1308,10-3-2013,1.0,49,1308
1309,5-5-2022,0.85,98,1309
1310,7-3-2009,0.73,18,1310
1311,10-5-2024,0.88,68,1311
1312,8-22-2010,0.92,57,1312
1313,3-27-2020,0.54,46,1313
1314,12-9-2004,0.82,91,1314
1315,1-15-2009,0.59,20,1315
1316,10-5-2017,0.82,49,1316
1317,5-28-2003,0.71,66,1317
1318,8-20-2022,0.89,57,1318
1319,7-15-2013,0.74,80,1319
1320,8-12-2009,0.53,11,1320
1321,10-16-2013,0.95,44,1321
1322,9-5-2015,0.96,48,1322
1323,1-29-2000,1.0,66,1323
1324,6-11-2019,0.54,73,1324
1325,1-22-2004,0.53,46,1325
1326,6-20-2012,0.55,24,1326
1327,1-11-2013,0.93,17,1327
1328,3-24-2019,0.85,22,1328
1329,12-17-2007,0.79,58,1329
1330,12-28-2007,1.0,37,1330
1331,10-8-2011,0.67,34,1331
1332,4-22-2022,0.95,17,1332
1333,6-20-2003,0.56,49,1333
1334,6-22-2001,0.95,75,1334
1335,3-3-2023,0.82,28,1335
1336,1-6-2000,0.91,14,1336
1337,7-21-2016,0.83,35,1337
1338,4-1-2014,0.72,65,1338
1339,2-24-2021,0.81,18,1339
1340,9-8-2005,0.8,87,1340
1341,1-12-2009,1.0,58,1341
1342,7-4-2004,0.8,24,1342
1343,5-28-2019,0.7,81,1343
1344,2-6-2018,0.54,22,1344
1345,11-29-2012,0.6,79,1345
1346,7-7-2021,0.57,38,1346
1347,2-9-2020,0.85,41,1347
1348,6-18-2018,0.51,81,1348
1349,9-23-2017,0.83,41,1349
1350,4-30-2016,1.0,44,1350
1351,5-2-2002,0.98,86,1351
1352,6-3-2015,0.89,85,1352
1353,1-18-2007,0.88,75,1353
1354,11-14-2015,0.74,0,1354
1355,10-9-2020,0.7,33,1355
1356,1-1-2021,0.58,45,1356
1357,1-22-2008,0.79,30,1357
1358,11-5-2008,0.5,69,1358
1359,1-15-2001,0.66,7,1359
1360,2-28-2017,0.94,94,1360
1361,3-13-2023,0.5,7,1361
1362,9-8-2011,0.69,86,1362
1363,12-15-2006,0.55,22,1363
1364,12-5-2013,0.65,65,1364
1365,5-23-2024,0.99,27,1365
1366,10-3-2001,0.53,63,1366
1367,6-13-2005,0.71,93,1367
1368,3-26-2012,0.56,29,1368
1369,9-10-2009,0.59,97,1369
1370,3-2-2020,0.6,63,1370
1371,12-15-2009,0.53,81,1371
1372,11-11-2024,0.69,58,1372
1373,7-7-2012,0.61,74,1373
1374,10-16-2022,0.91,8,1374
1375,9-2-2021,0.79,98,1375
1376,3-25-2019,0.61,62,1376
1377,2-12-2020,0.75,61,1377
1378,9-24-2014,0.66,11,1378
1379,1-1-2020,0.88,6,1379
1380,1-12-2021,0.69,54,1380
1381,6-24-2017,0.79,84,1381
1382,4-1-2017,0.82,42,1382
1383,11-11-2020,0.62,9,1383
1384,11-1-2002,0.56,69,1384
1385,12-30-2006,0.66,42,1385
1386,12-14-2011,0.81,80,1386
1387,2-2-2023,0.84,14,1387
1388,2-3-2004,0.86,99,1388
1389,6-8-2014,0.6,60,1389
1390,7-7-2006,0.99,39,1390
1391,6-26-2006,0.92,50,1391
1392,8-6-2016,0.56,27,1392
1393,3-13-2019,0.55,32,1393
1394,2-23-2012,0.78,51,1394
1395,3-9-2017,0.58,50,1395
1396,3-5-2022,0.79,40,1396
1397,9-6-2013,0.64,61,1397
1398,6-16-2022,0.86,66,1398
1399,8-5-2002,0.87,11,1399
1400,1-6-2022,0.55,32,1400
1401,10-2-2014,0.91,69,1401
1402,10-18-2005,0.58,15,1402
1403,8-12-2023,0.76,28,1403
1404,10-11-2000,0.67,23,1404
1405,5-26-2014,0.53,19,1405
1406,10-2-2009,0.6,77,1406
1407,5-2-2018,1.0,23,1407
1408,2-16-2012,0.99,94,1408
1409,6-13-2016,0.64,51,1409
1410,9-15-2006,0.77,48,1410
1411,12-19-2015,0.89,61,1411
1412,4-24-2023,0.56,89,1412
1413,1-22-2003,0.93,12,1413
1414,10-12-2007,0.66,78,1414
1415,1-18-2017,0.65,37,1415
1416,6-6-2018,1.0,46,1416
1417,2-30-2024,0.9,62,1417
1418,5-1-2020,0.73,82,1418
1419,6-5-2021,0.94,34,1419
1420,12-11-2005,0.64,72,1420
1421,10-2-2012,0.86,2,1421
1422,4-6-2010,0.6,78,1422
1423,3-5-2005,0.71,80,1423
1424,6-30-2021,0.51,95,1424
1425,7-2-2018,0.58,98,1425
1426,1-13-2025,0.97,72,1426
1427,6-9-2012,0.69,98,1427
1428,11-21-2019,0.67,1,1428
1429,5-13-2020,0.77,98,1429
1430,8-28-2022,0.94,25,1430
1431,11-3-2002,0.77,27,1431
1432,10-29-2020,0.53,74,1432
1433,9-9-2013,0.91,50,1433
1434,11-26-2022,0.82,69,1434
1435,6-2-2006,0.95,43,1435
1436,5-1-2004,0.53,68,1436
1437,12-3-2008,0.71,16,1437
1438,7-20-2003,0.98,23,1438
1439,11-7-2006,0.85,58,1439
1440,11-23-2003,0.81,35,1440
1441,2-14-2010,0.84,53,1441
1442,5-16-2016,0.81,81,1442
1443,11-10-2023,0.76,81,1443
1444,4-23-2018,0.57,63,1444
1445,3-20-2005,0.98,93,1445
1446,5-10-2010,0.72,56,1446
1447,3-29-2000,0.66,52,1447
1448,6-8-2006,0.81,43,1448
1449,3-17-2018,0.96,54,1449
1450,7-25-2000,0.9,72,1450
1451,10-14-2018,0.83,96,1451
1452,12-15-2007,0.81,28,1452
1453,3-6-2015,0.78,96,1453
1454,3-6-2023,0.75,91,1454
1455,6-24-2012,0.95,80,1455
1456,9-1-2001,0.95,82,1456
1457,10-24-2007,0.7,82,1457
1458,7-19-2015,0.59,25,1458
1459,1-9-2005,0.82,48,1459
1460,4-26-2011,0.79,34,1460
1461,2-27-2006,0.84,81,1461
1462,9-18-2014,0.64,65,1462
1463,1-5-2025,0.51,67,1463
1464,10-16-2022,0.93,37,1464
1465,2-19-2025,0.77,22,1465
1466,4-12-2007,0.72,42,1466
1467,1-6-2020,0.9,98,1467
1468,12-10-2001,0.73,74,1468
1469,7-12-2005,0.8,4,1469
1470,5-30-2019,0.51,78,1470
1471,7-10-2018,0.6,38,1471
1472,6-2-2008,0.9,4,1472
1473,11-29-2013,0.63,60,1473
1474,4-16-2005,0.54,32,1474
1475,10-3-2004,0.62,26,1475
1476,11-19-2019,0.55,5,1476
1477,3-27-2019,0.67,8,1477
1478,3-21-2025,0.63,19,1478
1479,5-27-2010,0.61,57,1479
1480,8-21-2014,0.94,0,1480
1481,12-27-2012,0.98,29,1481
1482,7-10-2005,0.51,95,1482
1483,11-12-2005,0.98,85,1483
1484,2-24-2005,0.65,90,1484
1485,3-27-2024,0.93,59,1485
1486,9-21-2013,0.88,20,1486
1487,12-24-2002,0.84,6,1487
1488,8-26-2004,0.89,80,1488
1489,10-4-2023,0.98,39,1489
1490,10-2-2014,0.84,99,1490
1491,8-20-2001,0.76,87,1491
1492,3-2-2018,0.52,77,1492
1493,8-14-2019,0.68,64,1493
1494,4-30-2021,0.91,68,1494
1495,4-14-2011,0.64,54,1495
1496,1-27-2016,0.86,44,1496
1497,1-28-2024,0.76,7,1497
1498,7-20-2024,0.76,65,1498
1499,7-26-2025,0.95,43,1499
1500,10-2-2019,0.59,57,1500
1501,11-15-2007,0.81,30,1501
1502,4-30-2020,0.75,79,1502
1503,1-13-2009,0.96,41,1503
1504,4-10-2001,0.84,78,1504
1505,11-14-2013,0.88,66,1505
1506,1-8-2017,1.0,57,1506
1507,3-8-2014,0.76,92,1507
1508,7-6-2022,0.92,17,1508
1509,4-19-2016,0.7,49,1509
1510,5-30-2024,0.87,30,1510
1511,8-5-2012,0.5,28,1511
1512,3-19-2017,0.67,10,1512
1513,3-6-2015,0.71,68,1513
1514,7-21-2020,0.75,45,1514
1515,7-15-2019,0.6,90,1515
1516,12-10-2021,0.64,11,1516
1517,8-16-2020,0.65,25,1517
1518,10-25-2014,0.69,54,1518
1519,6-4-2009,0.54,70,1519
1520,6-8-2017,0.7,70,1520
1521,3-16-2011,0.64,43,1521
1522,11-2-2001,0.97,64,1522
1523,6-24-2022,0.83,74,1523
1524,8-21-2014,0.97,91,1524
1525,10-19-2011,0.87,31,1525
1526,8-16-2020,0.84,83,1526
1527,11-25-2000,0.79,13,1527
1528,7-15-2004,0.82,4,1528
1529,9-18-2008,0.85,92,1529
1530,2-11-2023,0.93,13,1530
1531,7-13-2013,0.81,56,1531
1532,3-22-2008,0.7,11,1532
1533,2-25-2005,0.72,24,1533
1534,5-30-2008,0.69,61,1534
1535,9-30-2000,0.51,35,1535
1536,9-19-2009,0.91,31,1536
1537,4-28-2012,0.71,13,1537
1538,1-10-2008,0.67,25,1538
1539,2-16-2019,0.9,73,1539
1540,6-22-2024,0.67,15,1540
1541,6-5-2002,0.78,36,1541
1542,4-25-2022,0.5,80,1542
1543,1-8-2010,0.91,11,1543
1544,4-13-2013,0.6,47,1544
1545,1-4-2015,0.95,98,1545
1546,11-2-2013,0.77,67,1546
1547,12-30-2007,0.86,53,1547
1548,9-4-2002,0.5,29,1548
1549,12-29-2000,0.57,58,1549
1550,1-23-2007,0.64,15,1550
1551,7-8-2012,0.93,77,1551
1552,2-30-2019,0.87,64,1552
1553,5-24-2021,0.96,38,1553
1554,9-15-2010,0.52,21,1554
1555,11-30-2020,0.96,42,1555
1556,4-3-2000,0.73,47,1556
1557,12-2-2008,0.78,96,1557
1558,7-27-2020,0.92,93,1558
1559,3-7-2008,0.84,59,1559
1560,7-7-2014,0.93,49,1560
1561,10-14-2004,0.99,20,1561
1562,1-6-2021,0.87,74,1562
1563,7-18-2005,0.79,58,1563
1564,1-27-2010,0.97,33,1564
1565,3-24-2003,0.72,22,1565
1566,5-13-2003,0.66,92,1566
1567,1-7-2019,1.0,66,1567
1568,12-24-2017,0.91,16,1568
1569,4-19-2003,0.91,39,1569
1570,2-21-2005,0.63,50,1570
1571,12-25-2000,0.75,30,1571
1572,10-13-2006,0.9,1,1572
1573,11-7-2004,0.85,39,1573
