transaction_id,sale_price,sale_date,payment_type,property_id
734,47.0,11-11-2021,Loan,734
735,52.04,9-12-2024,Cash,735
736,500.0,6-9-2004,Loan,736
737,37.64,12-20-2019,Loan,737
738,66.0,4-13-2019,Loan,738
739,162.0,5-19-2007,Cash,739
740,35.0,12-4-2004,Loan,740
741,20.03,6-19-2020,Cash,741
742,59.95,9-9-2003,Cash,742
743,1250.0,1-13-2024,Cash,743
744,22.0,8-8-2008,Loan,744
745,48.0,4-24-2012,Cash,745
746,52.0,8-4-2013,Loan,746
747,60.0,4-28-2016,Cash,747
748,140.0,9-16-2010,Cash,748
749,550.0,12-12-2009,Cash,749
750,126.0,3-4-2013,Loan,750
751,97.0,1-17-2017,Loan,751
752,77.0,2-28-2016,Cash,752
753,98.88,6-6-2017,Cash,753
754,43.51,8-6-2008,Cash,754
755,85.0,1-23-2012,Cash,755
756,53.5,10-16-2008,Cash,756
757,160.0,8-19-2012,Loan,757
758,36.0,4-24-2001,Loan,758
759,155.0,4-8-2018,Loan,759
760,39.0,11-30-2011,Cash,760
761,45.0,4-4-2008,Loan,761
762,55.0,12-2-2012,Cash,762
763,36.85,1-24-2015,Cash,763
764,55.0,1-20-2022,Loan,764
765,110.0,2-10-2022,Loan,765
766,57.99,1-26-2006,Cash,766
767,90.0,1-22-2007,Cash,767
768,130.0,7-25-2019,Cash,768
769,67.0,10-17-2011,Loan,769
770,190.0,5-16-2008,Cash,770
771,30.0,2-10-2016,Cash,771
772,59.935,9-5-2025,Cash,772
773,89.61,11-2-2018,Loan,773
774,58.0,3-2-2008,Cash,774
775,93.0,12-13-2019,Loan,775
776,60.0,4-20-2014,Loan,776
777,150.0,7-12-2010,Loan,777
778,203.0,5-3-2010,Cash,778
779,150.0,8-21-2021,Loan,779
780,33.0,1-8-2022,Cash,780
781,41.0,10-30-2002,Cash,781
782,28.0,11-3-2018,Cash,782
783,76.0,2-30-2006,Cash,783
784,75.0,4-22-2021,Cash,784
785,82.5,6-19-2022,Cash,785
786,65.0,9-28-2011,Loan,786
787,152.0,3-13-2023,Loan,787
788,90.0,8-21-2022,Loan,788
789,65.0,1-26-2020,Cash,789
790,59.13,4-6-2020,Loan,790
791,66.02,9-17-2022,Cash,791
792,83.0,11-13-2024,Loan,792
793,52.0,8-24-2011,Loan,793
794,300.0,3-20-2002,Cash,794
795,77.0,12-16-2021,Cash,795
796,63.0,3-20-2019,Loan,796
797,41.0,7-14-2002,Cash,797
798,42.6,1-9-2023,Cash,798
799,112.0,9-25-2000,Cash,799
800,59.76,6-29-2014,Loan,800
801,453.0,6-21-2006,Loan,801
802,61.0,6-26-2008,Loan,802
803,46.0,7-19-2000,Loan,803
804,40.0,4-14-2012,Loan,804
805,75.0,3-7-2023,Loan,805
806,62.0,5-26-2007,Cash,806
807,59.0,11-14-2001,Cash,807
808,135.0,9-17-2002,Loan,808
809,99.0,12-9-2019,Cash,809
810,80.0,5-12-2010,Loan,810
811,111.0,4-9-2022,Loan,811
812,67.3,2-30-2011,Loan,812
813,42.79,6-20-2001,Cash,813
814,84.0,3-29-2018,Cash,814
815,27.68,8-19-2010,Cash,815
816,33.0,9-20-2021,Cash,816
817,98.0,3-25-2005,Loan,817
818,83.3,10-26-2002,Loan,818
819,195.0,1-24-2013,Loan,819
820,38.13,1-13-2023,Loan,820
821,84.83,5-6-2021,Cash,821
822,34.9,7-24-2020,Loan,822
823,300.0,4-11-2014,Loan,823
824,50.49,1-16-2003,Cash,824
825,130.0,9-28-2019,Loan,825
826,90.0,4-16-2012,Cash,826
827,95.0,4-13-2025,Cash,827
828,75.0,12-15-2007,Loan,828
829,30.0,4-23-2025,Cash,829
830,83.0,9-12-2023,Loan,830
831,39.0,10-8-2012,Loan,831
832,100.0,9-19-2011,Loan,832
833,15.0,4-11-2021,Loan,833
834,40.0,11-28-2011,Loan,834
835,45.0,6-4-2010,Cash,835
836,68.75,5-29-2004,Cash,836
837,57.0,9-1-2017,Loan,837
838,69.0,9-30-2002,Loan,838
839,150.0,5-10-2024,Loan,839
840,660.0,4-13-2006,Cash,840
841,75.0,12-9-2000,Loan,841
842,55.0,6-15-2015,Cash,842
843,39.52,12-11-2024,Loan,843
844,58.0,9-7-2018,Cash,844
845,95.0,5-19-2003,Loan,845
846,113.0,5-24-2023,Loan,846
847,36.0,8-14-2025,Loan,847
848,194.0,7-14-2018,Loan,848
849,43.5,10-11-2021,Loan,849
850,58.935,2-9-2019,Cash,850
851,86.58,7-8-2008,Cash,851
852,94.0,4-12-2002,Loan,852
853,70.0,6-27-2016,Cash,853
854,184.0,2-19-2006,Loan,854
855,600.0,5-19-2006,Cash,855
856,82.0,10-4-2015,Loan,856
857,72.0,2-17-2002,Loan,857
858,92.0,9-18-2017,Cash,858
859,27.24,12-8-2024,Loan,859
860,125.0,4-10-2019,Cash,860
861,640.0,6-8-2007,Loan,861
862,51.47,7-16-2004,Cash,862
863,52.0,9-5-2003,Cash,863
864,41.0,7-7-2019,Cash,864
865,41.1,7-21-2003,Loan,865
866,80.0,7-29-2011,Loan,866
867,57.0,11-18-2025,Loan,867
868,46.55,10-1-2004,Cash,868
869,73.3,5-11-2007,Cash,869
870,67.0,5-21-2006,Loan,870
871,65.0,2-17-2000,Cash,871
872,45.0,3-15-2017,Loan,872
873,49.39,3-27-2002,Loan,873
874,50.0,12-3-2011,Loan,874
875,85.0,11-10-2016,Cash,875
876,142.0,3-14-2000,Loan,876
877,95.0,9-24-2008,Loan,877
878,71.0,10-16-2013,Loan,878
879,60.0,7-5-2022,Cash,879
880,40.0,1-21-2023,Cash,880
881,95.0,9-26-2005,Cash,881
882,40.0,5-25-2009,Cash,882
883,58.0,5-3-2023,Loan,883
884,95.0,9-24-2004,Loan,884
885,115.0,11-7-2003,Cash,885
886,15.135,1-28-2024,Loan,886
887,25.88,7-4-2006,Loan,887
888,240.0,10-18-2011,Loan,888
889,415.0,6-4-2023,Loan,889
890,66.0,5-12-2010,Loan,890
891,28.0,5-9-2008,Cash,891
892,66.0,4-12-2006,Loan,892
893,37.0,7-4-2019,Cash,893
894,69.0,6-14-2004,Loan,894
895,51.91,8-2-2010,Cash,895
896,42.79,7-3-2000,Loan,896
897,80.0,8-1-2016,Loan,897
898,70.0,12-22-2005,Loan,898
899,130.0,8-9-2021,Loan,899
900,55.78,10-7-2018,Cash,900
901,125.0,5-23-2002,Cash,901
902,65.0,6-25-2025,Loan,902
903,120.0,1-13-2007,Loan,903
904,30.0,2-27-2003,Loan,904
905,26.0,9-8-2020,Cash,905
906,17.0,7-8-2004,Cash,906
907,150.0,5-10-2012,Cash,907
908,233.0,1-1-2001,Loan,908
909,140.0,1-30-2025,Loan,909
910,69.0,12-1-2009,Loan,910
911,239.0,12-21-2002,Cash,911
912,125.0,11-3-2019,Loan,912
913,200.0,4-16-2000,Loan,913
914,52.0,4-3-2005,Loan,914
915,52.0,2-10-2022,Loan,915
916,110.0,9-10-2003,Cash,916
917,53.0,2-9-2022,Cash,917
918,200.0,5-10-2021,Loan,918
919,45.0,5-28-2023,Loan,919
920,107.0,1-30-2008,Cash,920
921,57.5,6-14-2014,Loan,921
922,33.03,1-12-2009,Cash,922
923,180.0,9-24-2008,Loan,923
924,54.0,2-23-2002,Cash,924
925,80.0,5-14-2012,Loan,925
926,55.0,10-14-2001,Loan,926
927,43.415,4-16-2007,Cash,927
928,423.0,2-14-2010,Cash,928
929,58.0,2-7-2021,Loan,929
930,98.89,2-7-2011,Loan,930
931,49.86,4-26-2020,Cash,931
932,130.0,2-2-2010,Cash,932
933,39.73,12-3-2015,Cash,933
934,150.0,12-14-2003,Cash,934
935,247.0,1-4-2000,Loan,935
936,250.0,3-22-2009,Loan,936
937,330.0,8-25-2012,Loan,937
938,290.0,11-4-2007,Cash,938
939,187.0,5-14-2023,Loan,939
940,90.0,2-12-2010,Loan,940
941,304.0,4-28-2023,Cash,941
942,11.0,1-2-2024,Cash,942
943,82.0,1-1-2023,Loan,943
944,87.0,3-8-2019,Cash,944
945,45.9,7-19-2005,Loan,945
946,155.0,8-5-2009,Loan,946
947,79.5,10-28-2008,Cash,947
948,240.0,8-10-2023,Cash,948
949,64.44,2-17-2002,Cash,949
950,425.0,1-28-2011,Cash,950
951,95.0,11-14-2018,Loan,951
952,95.0,3-23-2002,Loan,952
953,270.0,9-11-2018,Loan,953
954,50.0,11-20-2019,Cash,954
955,80.0,12-8-2022,Cash,955
956,72.0,3-19-2014,Cash,956
957,55.79,6-16-2019,Cash,957
958,110.0,9-18-2016,Cash,958
959,18.41,7-20-2013,Loan,959
960,33.28,1-16-2013,Cash,960
961,95.0,10-13-2006,Cash,961
962,115.0,8-17-2014,Cash,962
963,68.0,2-26-2004,Loan,963
964,35.14,3-7-2016,Cash,964
965,200.0,10-4-2013,Cash,965
966,42.0,1-3-2022,Loan,966
967,55.0,1-2-2006,Cash,967
968,48.45,8-28-2005,Loan,968
969,65.99,12-24-2001,Cash,969
970,20.0,4-30-2018,Cash,970
971,56.0,1-23-2019,Cash,971
972,80.0,7-18-2009,Cash,972
973,50.0,5-20-2025,Loan,973
974,47.0,3-5-2012,Loan,974
975,62.0,4-20-2022,Loan,975
976,225.0,6-3-2000,Cash,976
977,240.0,5-19-2024,Loan,977
978,42.0,4-21-2009,Cash,978
979,71.55,6-24-2013,Cash,979
980,31.0,4-16-2008,Loan,980
981,86.51,9-25-2002,Loan,981
982,52.07,8-9-2020,Cash,982
983,100.0,6-2-2000,Loan,983
984,49.98,1-9-2018,Cash,984
985,56.5,9-6-2016,Loan,985
986,75.0,10-6-2010,Cash,986
987,109.0,11-1-2010,Loan,987
988,27.0,12-14-2003,Cash,988
989,55.15,5-3-2009,Loan,989
990,17.535,6-17-2002,Loan,990
991,125.0,5-30-2011,Cash,991
992,90.0,5-15-2011,Loan,992
993,36.85,6-9-2005,Loan,993
994,73.5,3-15-2003,Cash,994
995,80.0,7-17-2012,Cash,995
996,20.0,2-26-2006,Cash,996
997,56.12,5-10-2017,Cash,997
998,67.0,10-9-2007,Cash,998
999,145.0,7-17-2010,Loan,999
1000,22.0,9-19-2019,Cash,1000
1001,100.0,3-20-2010,Cash,1001
1002,93.0,12-8-2020,Cash,1002
1003,49.0,12-4-2014,Loan,1003
1004,89.5,12-6-2021,Loan,1004
1005,66.0,7-27-2016,Cash,1005
1006,40.43,11-24-2008,Loan,1006
1007,67.0,6-22-2008,Cash,1007
1008,82.0,8-24-2007,Loan,1008
1009,44.5,12-11-2017,Cash,1009
1010,65.0,5-29-2009,Cash,1010
1011,53.0,2-11-2024,Loan,1011
1012,62.8,6-9-2011,Cash,1012
1013,163.0,8-19-2021,Cash,1013
1014,53.0,3-14-2016,Loan,1014
1015,62.0,9-15-2024,Cash,1015
1016,12.0,10-7-2016,Cash,1016
1017,60.0,11-25-2021,Cash,1017
1018,140.0,4-21-2014,Loan,1018
1019,110.0,8-7-2014,Cash,1019
1020,30.0,5-5-2021,Loan,1020
1021,48.27,10-18-2008,Loan,1021
1022,56.0,12-29-2024,Loan,1022
1023,95.84,7-13-2016,Loan,1023
1024,240.0,2-22-2004,Cash,1024
1025,80.5,7-5-2023,Loan,1025
1026,74.5,9-21-2024,Loan,1026
1027,55.0,2-30-2007,Cash,1027
1028,40.0,10-11-2024,Loan,1028
1029,64.5,1-16-2013,Loan,1029
1030,38.0,2-17-2010,Loan,1030
1031,46.0,5-15-2007,Cash,1031
1032,43.4,12-6-2024,Cash,1032
1033,130.0,3-27-2001,Loan,1033
1034,75.0,5-11-2000,Cash,1034
1035,68.75,2-19-2014,Cash,1035
1036,58.0,10-6-2004,Loan,1036
1037,50.0,2-3-2019,Loan,1037
1038,225.0,4-17-2024,Cash,1038
1039,205.0,3-24-2003,Cash,1039
1040,54.8,11-3-2013,Loan,1040
1041,90.0,10-2-2024,Cash,1041
1042,125.0,11-26-2017,Loan,1042
1043,65.0,2-21-2017,Loan,1043
1044,900.0,6-21-2015,Loan,1044
1045,52.0,7-27-2003,Cash,1045
1046,72.0,2-2-2006,Cash,1046
1047,115.0,1-22-2000,Loan,1047
1048,170.0,9-24-2000,Loan,1048
1049,55.5,4-27-2004,Cash,1049
1050,235.0,5-1-2014,Cash,1050
1051,66.0,1-15-2011,Cash,1051
1052,46.0,9-7-2005,Loan,1052
1053,170.0,11-12-2011,Cash,1053
1054,75.0,5-27-2021,Cash,1054
1055,70.0,4-25-2003,Cash,1055
1056,40.32,6-9-2006,Cash,1056
1057,50.0,4-20-2020,Loan,1057
1058,85.1,1-11-2006,Loan,1058
1059,105.0,9-5-2010,Cash,1059
1060,80.0,5-28-2009,Loan,1060
1061,55.0,10-19-2016,Cash,1061
1062,54.9,12-30-2005,Loan,1062
1063,451.0,8-9-2004,Loan,1063
1064,42.9,10-16-2024,Loan,1064
1065,410.0,3-10-2018,Loan,1065
1066,90.0,9-28-2017,Cash,1066
1067,46.0,1-23-2013,Loan,1067
1068,450.0,6-4-2024,Cash,1068
1069,75.0,4-4-2013,Cash,1069
1070,39.73,4-22-2012,Loan,1070
1071,70.0,1-18-2019,Cash,1071
1072,45.84,1-10-2022,Loan,1072
1073,154.0,6-25-2006,Loan,1073
1074,64.08,3-23-2002,Cash,1074
1075,74.0,5-29-2001,Loan,1075
1076,141.0,4-17-2009,Cash,1076
1077,90.0,10-6-2009,Loan,1077
1078,500.0,3-6-2005,Cash,1078
1079,54.54,2-15-2013,Cash,1079
1080,65.0,10-30-2018,Cash,1080
1081,88.64,3-25-2009,Loan,1081
1082,14.0,6-13-2004,Loan,1082
1083,61.92,7-27-2000,Cash,1083
1084,90.0,5-1-2014,Cash,1084
1085,120.0,9-21-2023,Loan,1085
1086,29.5,8-6-2013,Loan,1086
1087,135.0,9-25-2011,Cash,1087
1088,35.0,2-19-2008,Loan,1088
1089,48.33,10-13-2012,Loan,1089
1090,560.0,4-2-2020,Loan,1090
1091,48.0,10-21-2004,Cash,1091
1092,115.0,6-19-2023,Cash,1092
1093,85.0,4-3-2025,Loan,1093
1094,775.0,10-13-2007,Loan,1094
1095,62.55,10-20-2016,Loan,1095
1096,56.0,1-7-2006,Cash,1096
1097,265.0,7-14-2002,Loan,1097
1098,125.0,9-30-2000,Loan,1098
1099,96.0,1-15-2025,Loan,1099
1100,56.25,11-21-2010,Loan,1100
1101,60.0,7-2-2022,Cash,1101
1102,95.0,4-5-2016,Cash,1102
1103,165.0,6-12-2013,Cash,1103
1104,42.0,9-6-2016,Loan,1104
1105,145.0,2-16-2014,Cash,1105
1106,67.38,3-28-2006,Loan,1106
1107,135.0,12-18-2004,Cash,1107
1108,140.0,1-2-2012,Loan,1108
1109,29.0,7-25-2009,Loan,1109
1110,110.0,8-21-2012,Loan,1110
1111,62.0,9-27-2012,Cash,1111
1112,69.0,5-20-2022,Loan,1112
1113,46.0,5-3-2008,Loan,1113
1114,78.0,5-21-2014,Cash,1114
1115,44.0,11-21-2009,Loan,1115
1116,56.0,4-16-2011,Cash,1116
1117,73.0,11-20-2004,Loan,1117
1118,86.58,9-22-2016,Cash,1118
1119,56.93,5-10-2015,Loan,1119
1120,102.0,5-14-2010,Loan,1120
1121,38.0,1-26-2012,Cash,1121
1122,150.0,4-24-2010,Cash,1122
1123,62.0,7-4-2005,Cash,1123
1124,380.0,4-30-2024,Cash,1124
1125,150.0,3-28-2011,Cash,1125
1126,50.0,9-13-2012,Loan,1126
1127,45.0,1-29-2012,Loan,1127
1128,105.0,9-19-2024,Cash,1128
1129,57.0,1-19-2015,Loan,1129
1130,55.0,10-9-2018,Loan,1130
1131,75.0,2-6-2003,Cash,1131
1132,115.0,4-27-2010,Cash,1132
1133,52.32,6-4-2021,Loan,1133
1134,115.0,1-8-2003,Loan,1134
1135,75.0,12-21-2008,Cash,1135
1136,55.11,9-15-2013,Cash,1136
1137,200.0,12-4-2018,Cash,1137
1138,80.0,4-24-2002,Loan,1138
1139,70.0,9-27-2024,Cash,1139
1140,145.0,3-23-2012,Cash,1140
1141,165.0,1-7-2007,Loan,1141
1142,80.0,9-1-2024,Loan,1142
1143,64.5,4-7-2007,Cash,1143
1144,75.0,3-11-2019,Loan,1144
1145,49.0,6-25-2002,Cash,1145
1146,675.0,5-19-2020,Cash,1146
1147,38.0,9-27-2005,Loan,1147
1148,50.0,2-19-2000,Loan,1148
1149,175.0,8-20-2013,Loan,1149
1150,41.0,6-26-2022,Cash,1150
1151,75.0,3-12-2008,Cash,1151
1152,95.0,12-19-2013,Loan,1152
1153,400.0,6-6-2013,Loan,1153
1154,56.0,10-17-2004,Loan,1154
1155,120.0,8-4-2004,Cash,1155
1156,92.5,10-29-2002,Cash,1156
1157,160.0,4-29-2020,Loan,1157
1158,65.49,2-13-2008,Cash,1158
1159,45.0,7-24-2021,Loan,1159
1160,77.0,4-12-2014,Cash,1160
1161,56.0,2-27-2002,Cash,1161
1162,125.0,12-16-2006,Cash,1162
1163,75.0,4-27-2025,Loan,1163
1164,105.0,6-17-2023,Cash,1164
1165,170.0,11-3-2013,Cash,1165
1166,45.0,11-29-2006,Cash,1166
1167,38.0,9-26-2018,Cash,1167
1168,62.5,6-29-2018,Cash,1168
1169,42.0,9-9-2014,Loan,1169
1170,170.0,1-10-2023,Loan,1170
1171,65.0,4-18-2025,Loan,1171
1172,120.0,1-4-2010,Cash,1172
1173,67.0,10-16-2009,Loan,1173
1174,110.0,12-6-2005,Cash,1174
1175,98.0,12-23-2009,Cash,1175
1176,350.0,4-21-2003,Loan,1176
1177,175.0,11-17-2012,Loan,1177
1178,65.255,12-2-2002,Loan,1178
1179,45.0,3-18-2006,Cash,1179
1180,27.0,2-3-2003,Cash,1180
1181,30.5,6-21-2003,Cash,1181
1182,48.0,9-20-2017,Loan,1182
1183,46.5,4-6-2023,Cash,1183
1184,244.0,11-11-2016,Cash,1184
1185,46.48,6-28-2008,Loan,1185
1186,300.0,2-7-2022,Loan,1186
1187,36.435,1-3-2008,Cash,1187
1188,74.0,7-12-2021,Loan,1188
1189,35.0,10-29-2013,Loan,1189
1190,42.0,12-28-2005,Cash,1190
1191,62.0,10-27-2004,Cash,1191
1192,40.0,5-27-2014,Cash,1192
1193,75.0,8-28-2022,Loan,1193
1194,43.0,1-6-2004,Loan,1194
1195,28.0,11-28-2022,Loan,1195
1196,105.0,10-27-2003,Loan,1196
1197,65.0,9-6-2006,Cash,1197
1198,97.42,4-23-2005,Loan,1198
1199,45.0,3-8-2011,Cash,1199
1200,79.0,8-10-2025,Loan,1200
1201,77.68,7-27-2001,Loan,1201
1202,220.0,8-29-2010,Cash,1202
1203,46.17,11-29-2011,Loan,1203
1204,51.63,7-19-2013,Cash,1204
1205,85.0,7-13-2007,Loan,1205
1206,100.0,6-4-2014,Loan,1206
1207,120.0,2-1-2011,Loan,1207
1208,60.47,7-4-2022,Cash,1208
1209,53.76,11-26-2014,Loan,1209
1210,55.0,11-12-2003,Loan,1210
1211,145.0,3-1-2012,Loan,1211
1212,90.0,1-24-2004,Loan,1212
1213,51.99,1-15-2023,Loan,1213
1214,200.0,1-30-2009,Cash,1214
1215,94.79,12-27-2000,Loan,1215
1216,97.38,6-9-2019,Loan,1216
1217,188.0,11-27-2006,Loan,1217
1218,60.0,12-29-2021,Loan,1218
1219,65.0,5-2-2012,Loan,1219
1220,105.0,10-11-2001,Cash,1220
1221,78.0,3-3-2009,Loan,1221
1222,210.0,7-26-2005,Cash,1222
1223,120.0,10-25-2001,Loan,1223
1224,63.0,7-7-2000,Loan,1224
1225,48.7,5-20-2022,Loan,1225
1226,39.0,8-12-2007,Loan,1226
1227,400.0,3-20-2018,Cash,1227
1228,85.0,6-18-2001,Cash,1228
1229,40.0,3-19-2008,Loan,1229
1230,130.0,9-7-2001,Cash,1230
1231,68.4,8-2-2010,Loan,1231
1232,52.5,5-22-2011,Loan,1232
1233,60.0,6-26-2003,Cash,1233
1234,800.0,5-8-2016,Cash,1234
1235,20.0,5-19-2024,Cash,1235
1236,15.0,9-1-2006,Cash,1236
1237,42.0,9-16-2016,Cash,1237
1238,66.68,11-19-2008,Loan,1238
1239,16.0,5-19-2018,Cash,1239
1240,62.28,10-11-2024,Cash,1240
1241,85.0,5-14-2025,Cash,1241
1242,49.0,7-2-2014,Loan,1242
1243,75.0,8-24-2011,Loan,1243
1244,100.0,9-28-2020,Loan,1244
1245,275.0,9-2-2000,Cash,1245
1246,297.0,7-28-2004,Cash,1246
1247,70.25,8-10-2019,Cash,1247
1248,50.0,12-16-2009,Cash,1248
1249,60.0,5-2-2021,Loan,1249
1250,78.0,11-7-2015,Cash,1250
1251,75.0,12-29-2013,Loan,1251
1252,68.0,12-13-2022,Loan,1252
1253,78.0,12-12-2023,Cash,1253
1254,25.0,3-12-2007,Cash,1254
1255,525.0,6-27-2015,Loan,1255
1256,146.0,3-15-2020,Cash,1256
1257,250.0,12-28-2019,Loan,1257
1258,160.0,9-25-2018,Cash,1258
1259,45.0,6-8-2010,Loan,1259
1260,80.0,3-19-2000,Cash,1260
1261,115.0,11-27-2025,Loan,1261
1262,248.0,6-23-2013,Cash,1262
1263,100.0,3-19-2024,Cash,1263
1264,155.0,12-8-2021,Loan,1264
1265,120.0,11-4-2014,Cash,1265
1266,55.0,10-20-2021,Cash,1266
1267,67.98,10-18-2003,Cash,1267
1268,59.0,6-9-2006,Loan,1268
1269,250.0,7-27-2021,Cash,1269
1270,65.0,9-10-2025,Cash,1270
1271,52.0,11-17-2014,Cash,1271
1272,35.0,7-13-2002,Loan,1272
1273,55.0,5-23-2019,Cash,1273
1274,62.0,10-26-2023,Loan,1274
1275,130.0,9-12-2016,Loan,1275
1276,56.0,11-5-2018,Cash,1276
1277,41.0,4-29-2017,Cash,1277
1278,67.0,12-14-2008,Cash,1278
1279,88.5,8-17-2024,Loan,1279
1280,57.0,5-27-2013,Loan,1280
1281,162.0,5-5-2014,Loan,1281
1282,65.0,1-23-2010,Loan,1282
1283,39.0,12-13-2001,Loan,1283
1284,60.81,5-26-2011,Cash,1284
1285,85.0,12-9-2005,Loan,1285
1286,220.0,3-12-2013,Loan,1286
1287,290.0,3-4-2021,Cash,1287
1288,78.0,11-12-2024,Cash,1288
1289,53.0,8-18-2011,Loan,1289
1290,47.0,7-14-2001,Loan,1290
1291,105.0,2-24-2008,Loan,1291
1292,38.34,5-9-2023,Cash,1292
1293,81.99,8-7-2002,Loan,1293
1294,86.0,4-2-2000,Loan,1294
1295,58.5,11-24-2002,Cash,1295
1296,465.0,11-9-2009,Cash,1296
1297,80.0,6-14-2013,Loan,1297
1298,50.75,3-11-2003,Loan,1298
1299,1200.0,12-16-2009,Loan,1299
1300,100.0,2-8-2023,Loan,1300
1301,48.0,8-24-2009,Loan,1301
1302,251.0,5-10-2022,Cash,1302
1303,63.59,10-20-2003,Loan,1303
1304,55.0,12-30-2013,Cash,1304
1305,59.0,10-8-2021,Loan,1305
1306,78.0,8-21-2019,Loan,1306
1307,45.0,10-30-2009,Loan,1307
1308,47.0,10-17-2002,Loan,1308
1309,89.55,8-23-2020,Cash,1309
1310,88.0,10-21-2015,Loan,1310
1311,1015.0,12-18-2004,Cash,1311
1312,75.0,10-9-2001,Loan,1312
1313,64.0,11-5-2005,Cash,1313
1314,195.0,4-3-2023,Cash,1314
1315,16.0,2-28-2000,Loan,1315
1316,72.0,9-21-2002,Cash,1316
1317,53.4,7-17-2017,Cash,1317
1318,45.0,12-4-2000,Cash,1318
1319,44.0,5-28-2013,Loan,1319
1320,83.87,11-7-2014,Cash,1320
1321,51.46,7-4-2007,Loan,1321
1322,43.85,2-29-2001,Loan,1322
1323,56.1,9-11-2006,Cash,1323
1324,85.0,11-19-2001,Cash,1324
1325,120.0,11-15-2025,Cash,1325
1326,40.0,1-6-2017,Cash,1326
1327,90.0,3-26-2013,Loan,1327
1328,43.0,6-2-2019,Cash,1328
1329,38.65,5-17-2010,Loan,1329
1330,249.0,7-11-2023,Cash,1330
1331,74.4,6-13-2013,Cash,1331
1332,69.0,8-27-2021,Loan,1332
1333,65.0,4-19-2013,Cash,1333
1334,130.0,7-7-2001,Loan,1334
1335,75.0,6-6-2012,Cash,1335
1336,85.0,2-20-2018,Loan,1336
1337,67.0,1-7-2023,Cash,1337
1338,63.0,6-10-2012,Loan,1338
1339,49.0,10-2-2005,Loan,1339
1340,88.0,11-14-2001,Cash,1340
1341,150.0,11-11-2008,Cash,1341
1342,69.0,7-26-2000,Loan,1342
1343,45.0,2-24-2007,Cash,1343
1344,86.06,3-17-2007,Cash,1344
1345,149.0,4-14-2010,Cash,1345
1346,96.0,10-11-2022,Cash,1346
1347,127.0,11-25-2014,Cash,1347
1348,125.0,5-9-2015,Loan,1348
1349,71.0,11-3-2011,Loan,1349
1350,32.37,11-7-2014,Cash,1350
1351,36.0,12-16-2022,Loan,1351
1352,299.0,9-10-2021,Loan,1352
1353,51.5,6-18-2024,Cash,1353
1354,80.0,1-17-2012,Loan,1354
1355,65.0,11-3-2025,Cash,1355
1356,78.0,2-2-2025,Cash,1356
1357,350.0,11-1-2019,Loan,1357
1358,98.32,5-8-2012,Cash,1358
1359,54.0,12-9-2019,Loan,1359
1360,116.0,10-16-2009,Cash,1360
1361,500.0,9-4-2023,Cash,1361
1362,32.72,7-14-2013,Cash,1362
1363,25.25,9-16-2002,Loan,1363
1364,180.0,3-7-2010,Loan,1364
1365,47.0,8-19-2014,Cash,1365
1366,50.0,4-19-2011,Cash,1366
1367,33.0,7-7-2005,Cash,1367
1368,50.75,2-24-2008,Loan,1368
1369,45.0,8-7-2014,Cash,1369
1370,475.0,6-28-2017,Loan,1370
1371,135.0,9-8-2010,Loan,1371
1372,40.0,10-16-2004,Loan,1372
1373,155.0,10-11-2001,Loan,1373
1374,95.1,4-18-2008,Loan,1374
1375,93.0,3-27-2012,Loan,1375
1376,56.0,8-26-2005,Cash,1376
1377,72.2,5-8-2008,Cash,1377
1378,70.0,1-23-2022,Cash,1378
1379,235.0,5-1-2017,Loan,1379
1380,65.0,6-12-2022,Cash,1380
1381,18.5,1-22-2001,Cash,1381
1382,187.0,11-24-2004,Loan,1382
1383,330.0,5-27-2008,Cash,1383
1384,55.0,9-4-2005,Cash,1384
1385,300.0,7-16-2012,Loan,1385
1386,74.0,11-18-2011,Cash,1386
1387,40.0,5-26-2004,Cash,1387
1388,95.0,5-16-2019,Loan,1388
1389,158.0,3-29-2014,Loan,1389
1390,110.0,7-10-2022,Loan,1390
1391,35.0,7-6-2002,Loan,1391
1392,52.0,12-24-2025,Loan,1392
1393,300.0,10-28-2014,Cash,1393
1394,44.0,2-12-2025,Cash,1394
1395,42.1,6-1-2021,Cash,1395
1396,25.0,4-7-2020,Cash,1396
1397,84.0,9-28-2019,Loan,1397
1398,450.0,1-23-2005,Loan,1398
1399,39.55,8-25-2003,Cash,1399
1400,296.0,9-11-2001,Cash,1400
1401,65.0,1-30-2004,Cash,1401
1402,100.0,4-17-2000,Cash,1402
1403,64.0,3-16-2004,Cash,1403
1404,76.0,2-17-2009,Cash,1404
1405,696.0,5-2-2004,Cash,1405
1406,37.49,12-21-2009,Loan,1406
1407,140.0,8-10-2001,Loan,1407
1408,69.0,3-12-2003,Loan,1408
1409,50.0,4-20-2011,Loan,1409
1410,46.0,3-24-2004,Cash,1410
1411,58.4,12-15-2020,Loan,1411
1412,65.0,1-13-2008,Cash,1412
1413,41.39,3-23-2004,Cash,1413
1414,100.0,1-15-2024,Loan,1414
1415,52.48,7-14-2002,Loan,1415
1416,66.0,5-24-2022,Cash,1416
1417,62.0,6-8-2004,Cash,1417
1418,51.0,8-14-2024,Cash,1418
1419,75.0,11-2-2010,Cash,1419
1420,95.0,5-27-2024,Loan,1420
1421,22.0,5-7-2010,Loan,1421
1422,47.65,8-21-2011,Loan,1422
1423,150.0,6-6-2018,Loan,1423
