feature_id,property_id,feature_name,feature_value
1246,416,bath,3.0
1247,416,balcony,2.0
1248,416,society,Hoeatan
1249,417,bath,2.0
1250,417,balcony,2.0
1251,417,society,Asity S
1252,418,bath,3.0
1253,418,balcony,2.0
1254,418,society,
1255,419,bath,2.0
1256,419,balcony,1.0
1257,419,society,
1258,420,bath,2.0
1259,420,balcony,2.0
1260,420,society,
1261,421,bath,2.0
1262,421,balcony,0.0
1263,421,society,
1264,422,bath,4.0
1265,422,balcony,2.0
1266,422,society,PrityTr
1267,423,bath,2.0
1268,423,balcony,1.0
1269,423,society,DSoodil
1270,424,bath,2.0
1271,424,balcony,1.0
1272,424,society,SJarkte
1273,425,bath,2.0
1274,425,balcony,2.0
1275,425,society,Dhgraas
1276,426,bath,5.0
1277,426,balcony,3.0
1278,426,society,
1279,427,bath,3.0
1280,427,balcony,2.0
1281,427,society,HiqueMa
1282,428,bath,2.0
1283,428,balcony,2.0
1284,428,society,Srshq T
1285,429,bath,2.0
1286,429,balcony,1.0
1287,429,society,SPontna
1288,430,bath,3.0
1289,430,balcony,2.0
1290,430,society,Prionad
1291,431,bath,2.0
1292,431,balcony,0.0
1293,431,society,PuendWe
1294,432,bath,2.0
1295,432,balcony,3.0
1296,432,society,Danna S
1297,433,bath,2.0
1298,433,balcony,2.0
1299,433,society,
1300,434,bath,2.0
1301,434,balcony,2.0
1302,434,society,GrrvaGr
1303,435,bath,8.0
1304,435,balcony,
1305,435,society,
1306,436,bath,4.0
1307,436,balcony,
1308,436,society,Bltonin
1309,437,bath,3.0
1310,437,balcony,2.0
1311,437,society,MSanaer
1312,438,bath,3.0
1313,438,balcony,2.0
1314,438,society,Plowsri
1315,439,bath,1.0
1316,439,balcony,1.0
1317,439,society,Tavenew
1318,440,bath,4.0
1319,440,balcony,3.0
1320,440,society,
1321,441,bath,4.0
1322,441,balcony,3.0
1323,441,society,
1324,442,bath,2.0
1325,442,balcony,1.0
1326,442,society,Ocavees
1327,443,bath,2.0
1328,443,balcony,1.0
1329,443,society,Brnia G
1330,444,bath,2.0
1331,444,balcony,3.0
1332,444,society,
1333,445,bath,3.0
1334,445,balcony,2.0
1335,445,society,SoystAm
1336,446,bath,2.0
1337,446,balcony,1.0
1338,446,society,Prlla C
1339,447,bath,2.0
1340,447,balcony,2.0
1341,447,society,SMaxyay
1342,448,bath,1.0
1343,448,balcony,1.0
1344,448,society,Prarkun
1345,449,bath,3.0
1346,449,balcony,2.0
1347,449,society,SosicCl
1348,450,bath,3.0
1349,450,balcony,2.0
1350,450,society,
1351,451,bath,2.0
1352,451,balcony,1.0
1353,451,society,GrrvaGr
1354,452,bath,3.0
1355,452,balcony,2.0
1356,452,society,Bancyri
1357,453,bath,2.0
1358,453,balcony,1.0
1359,453,society,PualeSk
1360,454,bath,4.0
1361,454,balcony,2.0
1362,454,society,
1363,455,bath,2.0
1364,455,balcony,2.0
1365,455,society,ElavuHo
1366,456,bath,4.0
1367,456,balcony,3.0
1368,456,society,Gontyol
1369,457,bath,2.0
1370,457,balcony,2.0
1371,457,society,SunceEs
1372,458,bath,3.0
1373,458,balcony,2.0
1374,458,society,DSutyng
1375,459,bath,2.0
1376,459,balcony,1.0
1377,459,society,
1378,460,bath,9.0
1379,460,balcony,3.0
1380,460,society,Bancyri
1381,461,bath,3.0
1382,461,balcony,0.0
1383,461,society,SrEndPo
1384,462,bath,2.0
1385,462,balcony,1.0
1386,462,society,Sryalan
1387,463,bath,2.0
1388,463,balcony,1.0
1389,463,society,RKntsrt
1390,464,bath,2.0
1391,464,balcony,2.0
1392,464,society,
1393,465,bath,2.0
1394,465,balcony,2.0
1395,465,society,
1396,466,bath,2.0
1397,466,balcony,2.0
1398,466,society,Vantspa
1399,467,bath,2.0
1400,467,balcony,2.0
1401,467,society,Mahosya
1402,468,bath,3.0
1403,468,balcony,3.0
1404,468,society,
1405,469,bath,2.0
1406,469,balcony,1.0
1407,469,society,
1408,470,bath,4.0
1409,470,balcony,2.0
1410,470,society,
1411,471,bath,2.0
1412,471,balcony,0.0
1413,471,society,
1414,472,bath,2.0
1415,472,balcony,1.0
1416,472,society,Prowsi 
1417,473,bath,4.0
1418,473,balcony,1.0
1419,473,society,
1420,474,bath,2.0
1421,474,balcony,1.0
1422,474,society,SMuilan
1423,475,bath,2.0
1424,475,balcony,1.0
1425,475,society,Proodt 
1426,476,bath,2.0
1427,476,balcony,1.0
1428,476,society,
1429,477,bath,2.0
1430,477,balcony,1.0
1431,477,society,Sryamar
1432,478,bath,4.0
1433,478,balcony,
1434,478,society,
1435,479,bath,2.0
1436,479,balcony,1.0
1437,479,society,
1438,480,bath,2.0
1439,480,balcony,0.0
1440,480,society,Prldsri
1441,481,bath,4.0
1442,481,balcony,2.0
1443,481,society,LiaveEn
1444,482,bath,4.0
1445,482,balcony,3.0
1446,482,society,
1447,483,bath,3.0
1448,483,balcony,2.0
1449,483,society,
1450,484,bath,5.0
1451,484,balcony,2.0
1452,484,society,Bemesrm
1453,485,bath,3.0
1454,485,balcony,2.0
1455,485,society,
1456,486,bath,4.0
1457,486,balcony,3.0
1458,486,society,
1459,487,bath,4.0
1460,487,balcony,2.0
1461,487,society,
1462,488,bath,2.0
1463,488,balcony,1.0
1464,488,society,
1465,489,bath,2.0
1466,489,balcony,2.0
1467,489,society,Vrensn 
1468,490,bath,3.0
1469,490,balcony,2.0
1470,490,society,VDdonel
1471,491,bath,7.0
1472,491,balcony,3.0
1473,491,society,Brica E
1474,492,bath,3.0
1475,492,balcony,2.0
1476,492,society,
1477,493,bath,2.0
1478,493,balcony,2.0
1479,493,society,GoAirej
1480,494,bath,3.0
1481,494,balcony,3.0
1482,494,society,Prenty 
1483,495,bath,2.0
1484,495,balcony,1.0
1485,495,society,Prarkun
1486,496,bath,2.0
1487,496,balcony,1.0
1488,496,society,Shinei 
1489,497,bath,2.0
1490,497,balcony,1.0
1491,497,society,Apows M
1492,498,bath,2.0
1493,498,balcony,1.0
1494,498,society,
1495,499,bath,2.0
1496,499,balcony,1.0
1497,499,society,Prityel
1498,500,bath,2.0
1499,500,balcony,1.0
1500,500,society,SVineun
1501,501,bath,2.0
1502,501,balcony,1.0
1503,501,society,
1504,502,bath,3.0
1505,502,balcony,1.0
1506,502,society,Soiewre
1507,503,bath,3.0
1508,503,balcony,1.0
1509,503,society,
1510,504,bath,3.0
1511,504,balcony,1.0
1512,504,society,Caycend
1513,505,bath,2.0
1514,505,balcony,0.0
1515,505,society,
1516,506,bath,2.0
1517,506,balcony,3.0
1518,506,society,
1519,507,bath,2.0
1520,507,balcony,1.0
1521,507,society,
1522,508,bath,2.0
1523,508,balcony,1.0
1524,508,society,DSvvyx 
1525,509,bath,2.0
1526,509,balcony,1.0
1527,509,society,Prrtht 
1528,510,bath,2.0
1529,510,balcony,1.0
1530,510,society,Brareio
1531,511,bath,3.0
1532,511,balcony,1.0
1533,511,society,
1534,512,bath,1.0
1535,512,balcony,0.0
1536,512,society,
1537,513,bath,2.0
1538,513,balcony,1.0
1539,513,society,Prlla C
1540,514,bath,4.0
1541,514,balcony,2.0
1542,514,society,
1543,515,bath,4.0
1544,515,balcony,2.0
1545,515,society,
1546,516,bath,4.0
1547,516,balcony,1.0
1548,516,society,
1549,517,bath,5.0
1550,517,balcony,3.0
1551,517,society,SNnia E
1552,518,bath,3.0
1553,518,balcony,
1554,518,society,
1555,519,bath,5.0
1556,519,balcony,1.0
1557,519,society,
1558,520,bath,2.0
1559,520,balcony,2.0
1560,520,society,
1561,521,bath,3.0
1562,521,balcony,2.0
1563,521,society,
1564,522,bath,2.0
1565,522,balcony,2.0
1566,522,society,OlarkLa
1567,523,bath,3.0
1568,523,balcony,2.0
1569,523,society,Prarkun
1570,524,bath,2.0
1571,524,balcony,1.0
1572,524,society,SuMTBPr
1573,525,bath,6.0
1574,525,balcony,1.0
1575,525,society,Lecco C
1576,526,bath,2.0
1577,526,balcony,2.0
1578,526,society,Jahidva
1579,527,bath,2.0
1580,527,balcony,0.0
1581,527,society,
1582,528,bath,2.0
1583,528,balcony,1.0
1584,528,society,
1585,529,bath,4.0
1586,529,balcony,
1587,529,society,
1588,530,bath,3.0
1589,530,balcony,1.0
1590,530,society,PuoodSk
1591,531,bath,2.0
1592,531,balcony,1.0
1593,531,society,ViistLa
1594,532,bath,2.0
1595,532,balcony,1.0
1596,532,society,Arano M
1597,533,bath,2.0
1598,533,balcony,2.0
1599,533,society,Amngsag
1600,534,bath,2.0
1601,534,balcony,1.0
1602,534,society,SNity S
1603,535,bath,4.0
1604,535,balcony,1.0
1605,535,society,Kacesh 
1606,536,bath,2.0
1607,536,balcony,2.0
1608,536,society,
1609,537,bath,2.0
1610,537,balcony,1.0
1611,537,society,SrisePo
1612,538,bath,2.0
1613,538,balcony,2.0
1614,538,society,Bilya A
1615,539,bath,9.0
1616,539,balcony,3.0
1617,539,society,Amsomun
1618,540,bath,3.0
1619,540,balcony,1.0
1620,540,society,
1621,541,bath,2.0
1622,541,balcony,1.0
1623,541,society,Shdhia 
1624,542,bath,3.0
1625,542,balcony,2.0
1626,542,society,
1627,543,bath,2.0
1628,543,balcony,1.0
1629,543,society,Foconna
1630,544,bath,3.0
1631,544,balcony,2.0
1632,544,society,Prarkun
1633,545,bath,3.0
1634,545,balcony,1.0
1635,545,society,
1636,546,bath,3.0
1637,546,balcony,0.0
1638,546,society,
1639,547,bath,2.0
1640,547,balcony,2.0
1641,547,society,
1642,548,bath,5.0
1643,548,balcony,1.0
1644,548,society,
1645,549,bath,2.0
1646,549,balcony,
1647,549,society,Aincy R
1648,550,bath,2.0
1649,550,balcony,0.0
1650,550,society,Shxorm 
1651,551,bath,5.0
1652,551,balcony,2.0
1653,551,society,Brium C
1654,552,bath,2.0
1655,552,balcony,2.0
1656,552,society,Sadhii 
1657,553,bath,2.0
1658,553,balcony,2.0
1659,553,society,Sahanra
1660,554,bath,2.0
1661,554,balcony,2.0
1662,554,society,
1663,555,bath,6.0
1664,555,balcony,0.0
1665,555,society,
1666,556,bath,1.0
1667,556,balcony,1.0
1668,556,society,
1669,557,bath,2.0
1670,557,balcony,1.0
1671,557,society,
1672,558,bath,1.0
1673,558,balcony,1.0
1674,558,society,PrarePa
1675,559,bath,2.0
1676,559,balcony,1.0
1677,559,society,Jae 2hu
1678,560,bath,4.0
1679,560,balcony,3.0
1680,560,society,
1681,561,bath,2.0
1682,561,balcony,1.0
1683,561,society,Icncy R
1684,562,bath,1.0
1685,562,balcony,1.0
1686,562,society,Hiatei 
1687,563,bath,2.0
1688,563,balcony,2.0
1689,563,society,
1690,564,bath,3.0
1691,564,balcony,1.0
1692,564,society,Puarero
1693,565,bath,2.0
1694,565,balcony,1.0
1695,565,society,DSoodil
1696,566,bath,3.0
1697,566,balcony,1.0
1698,566,society,GaicaVe
1699,567,bath,4.0
1700,567,balcony,1.0
1701,567,society,
1702,568,bath,3.0
1703,568,balcony,3.0
1704,568,society,PuineSu
1705,569,bath,3.0
1706,569,balcony,2.0
1707,569,society,Grare S
1708,570,bath,2.0
1709,570,balcony,1.0
1710,570,society,
1711,571,bath,4.0
1712,571,balcony,3.0
1713,571,society,PrOakSi
1714,572,bath,3.0
1715,572,balcony,2.0
1716,572,society,Supleon
1717,573,bath,2.0
1718,573,balcony,1.0
1719,573,society,Prlla C
1720,574,bath,4.0
1721,574,balcony,3.0
1722,574,society,LGestbo
1723,575,bath,3.0
1724,575,balcony,
1725,575,society,
1726,576,bath,2.0
1727,576,balcony,1.0
1728,576,society,Pridsi 
1729,577,bath,2.0
1730,577,balcony,2.0
1731,577,society,Aahts H
1732,578,bath,2.0
1733,578,balcony,0.0
1734,578,society,
1735,579,bath,3.0
1736,579,balcony,1.0
1737,579,society,
1738,580,bath,
1739,580,balcony,
1740,580,society,Asiss B
1741,581,bath,2.0
1742,581,balcony,3.0
1743,581,society,
1744,582,bath,1.0
1745,582,balcony,1.0
1746,582,society,
1747,583,bath,1.0
1748,583,balcony,2.0
1749,583,society,Kolisl 
1750,584,bath,3.0
1751,584,balcony,2.0
1752,584,society,Toindls
1753,585,bath,3.0
1754,585,balcony,1.0
1755,585,society,Puceswn
1756,586,bath,2.0
1757,586,balcony,1.0
1758,586,society,
1759,587,bath,2.0
1760,587,balcony,1.0
1761,587,society,i1odsne
1762,588,bath,2.0
1763,588,balcony,1.0
1764,588,society,Ansna K
1765,589,bath,2.0
1766,589,balcony,2.0
1767,589,society,ARnamru
1768,590,bath,2.0
1769,590,balcony,2.0
1770,590,society,Veyalin
1771,591,bath,3.0
1772,591,balcony,3.0
1773,591,society,
1774,592,bath,3.0
1775,592,balcony,2.0
1776,592,society,SomonCi
1777,593,bath,2.0
1778,593,balcony,0.0
1779,593,society,
1780,594,bath,1.0
1781,594,balcony,1.0
1782,594,society,
1783,595,bath,2.0
1784,595,balcony,2.0
1785,595,society,
1786,596,bath,2.0
1787,596,balcony,1.0
1788,596,society,
1789,597,bath,2.0
1790,597,balcony,2.0
1791,597,society,Daill S
1792,598,bath,3.0
1793,598,balcony,2.0
1794,598,society,DSureSi
1795,599,bath,3.0
1796,599,balcony,2.0
1797,599,society,Soini T
1798,600,bath,2.0
1799,600,balcony,3.0
1800,600,society,MancyRe
1801,601,bath,3.0
1802,601,balcony,1.0
1803,601,society,Prasa W
1804,602,bath,1.0
1805,602,balcony,0.0
1806,602,society,
1807,603,bath,1.0
1808,603,balcony,1.0
1809,603,society,Kaantth
1810,604,bath,4.0
1811,604,balcony,1.0
1812,604,society,
1813,605,bath,3.0
1814,605,balcony,2.0
1815,605,society,
1816,606,bath,7.0
1817,606,balcony,3.0
1818,606,society,
1819,607,bath,2.0
1820,607,balcony,1.0
1821,607,society,Drente 
1822,608,bath,2.0
1823,608,balcony,1.0
1824,608,society,GrrvaGr
1825,609,bath,2.0
1826,609,balcony,1.0
1827,609,society,Prityel
1828,610,bath,5.0
1829,610,balcony,2.0
1830,610,society,
1831,611,bath,5.0
1832,611,balcony,2.0
1833,611,society,
1834,612,bath,2.0
1835,612,balcony,2.0
1836,612,society,
1837,613,bath,2.0
1838,613,balcony,2.0
1839,613,society,
1840,614,bath,2.0
1841,614,balcony,2.0
1842,614,society,
1843,615,bath,4.0
1844,615,balcony,2.0
1845,615,society,
1846,616,bath,5.0
1847,616,balcony,1.0
1848,616,society,
1849,617,bath,2.0
1850,617,balcony,1.0
1851,617,society,SGandea
1852,618,bath,4.0
1853,618,balcony,1.0
1854,618,society,
1855,619,bath,4.0
1856,619,balcony,2.0
1857,619,society,
1858,620,bath,3.0
1859,620,balcony,
1860,620,society,
1861,621,bath,3.0
1862,621,balcony,2.0
1863,621,society,Mahosya
1864,622,bath,2.0
1865,622,balcony,2.0
1866,622,society,Eline P
1867,623,bath,3.0
1868,623,balcony,2.0
1869,623,society,
1870,624,bath,1.0
1871,624,balcony,1.0
1872,624,society,GoityEt
1873,625,bath,3.0
1874,625,balcony,3.0
1875,625,society,SosonGa
1876,626,bath,3.0
1877,626,balcony,3.0
1878,626,society,Gotis A
1879,627,bath,3.0
1880,627,balcony,2.0
1881,627,society,
1882,628,bath,2.0
1883,628,balcony,2.0
1884,628,society,
1885,629,bath,2.0
1886,629,balcony,1.0
1887,629,society,PrntaEn
1888,630,bath,3.0
1889,630,balcony,2.0
1890,630,society,NSezeBr
1891,631,bath,1.0
1892,631,balcony,
1893,631,society,
1894,632,bath,3.0
1895,632,balcony,2.0
1896,632,society,Tahtsla
1897,633,bath,2.0
1898,633,balcony,2.0
1899,633,society,Sronda 
1900,634,bath,1.0
1901,634,balcony,0.0
1902,634,society,Prntsax
1903,635,bath,4.0
1904,635,balcony,3.0
1905,635,society,PueraRi
1906,636,bath,2.0
1907,636,balcony,1.0
1908,636,society,Prrtht 
1909,637,bath,2.0
1910,637,balcony,3.0
1911,637,society,Chnts A
1912,638,bath,2.0
1913,638,balcony,3.0
1914,638,society,
1915,639,bath,4.0
1916,639,balcony,1.0
1917,639,society,
1918,640,bath,5.0
1919,640,balcony,2.0
1920,640,society,GaityEt
1921,641,bath,2.0
1922,641,balcony,2.0
1923,641,society,
1924,642,bath,3.0
1925,642,balcony,1.0
1926,642,society,
1927,643,bath,2.0
1928,643,balcony,3.0
1929,643,society,
1930,644,bath,1.0
1931,644,balcony,2.0
1932,644,society,ShshaSa
1933,645,bath,2.0
1934,645,balcony,3.0
1935,645,society,
1936,646,bath,2.0
1937,646,balcony,2.0
1938,646,society,
1939,647,bath,2.0
1940,647,balcony,2.0
1941,647,society,
1942,648,bath,2.0
1943,648,balcony,2.0
1944,648,society,
1945,649,bath,9.0
1946,649,balcony,
1947,649,society,
1948,650,bath,3.0
1949,650,balcony,1.0
1950,650,society,Taonte 
1951,651,bath,2.0
1952,651,balcony,1.0
1953,651,society,Ahownve
1954,652,bath,3.0
1955,652,balcony,1.0
1956,652,society,Cevely 
1957,653,bath,2.0
1958,653,balcony,1.0
1959,653,society,
1960,654,bath,2.0
1961,654,balcony,2.0
1962,654,society,
1963,655,bath,2.0
1964,655,balcony,1.0
1965,655,society,PrarePa
1966,656,bath,3.0
1967,656,balcony,2.0
1968,656,society,Vaodspe
1969,657,bath,5.0
1970,657,balcony,
1971,657,society,SNnia E
1972,658,bath,3.0
1973,658,balcony,2.0
1974,658,society,DSldsen
1975,659,bath,2.0
1976,659,balcony,1.0
1977,659,society,
1978,660,bath,2.0
1979,660,balcony,1.0
1980,660,society,NaonySy
1981,661,bath,3.0
1982,661,balcony,3.0
1983,661,society,
1984,662,bath,2.0
1985,662,balcony,0.0
1986,662,society,Rarthne
1987,663,bath,2.0
1988,663,balcony,1.0
1989,663,society,Pyikad 
1990,664,bath,4.0
1991,664,balcony,2.0
1992,664,society,
1993,665,bath,2.0
1994,665,balcony,1.0
1995,665,society,Prityel
1996,666,bath,3.0
1997,666,balcony,2.0
1998,666,society,Soitya 
1999,667,bath,2.0
2000,667,balcony,2.0
2001,667,society,Malex C
2002,668,bath,2.0
2003,668,balcony,2.0
2004,668,society,GrrvaGr
2005,669,bath,3.0
2006,669,balcony,2.0
2007,669,society,
2008,670,bath,
2009,670,balcony,
2010,670,society,Pehtsa 
2011,671,bath,2.0
2012,671,balcony,0.0
2013,671,society,
2014,672,bath,3.0
2015,672,balcony,0.0
2016,672,society,
2017,673,bath,4.0
2018,673,balcony,0.0
2019,673,society,Toainnt
2020,674,bath,2.0
2021,674,balcony,2.0
2022,674,society,
2023,675,bath,3.0
2024,675,balcony,3.0
2025,675,society,Edreelm
2026,676,bath,2.0
2027,676,balcony,2.0
2028,676,society,
2029,677,bath,1.0
2030,677,balcony,0.0
2031,677,society,
2032,678,bath,7.0
2033,678,balcony,
2034,678,society,
2035,679,bath,2.0
2036,679,balcony,1.0
2037,679,society,
2038,680,bath,5.0
2039,680,balcony,0.0
2040,680,society,
2041,681,bath,2.0
2042,681,balcony,2.0
2043,681,society,
2044,682,bath,4.0
2045,682,balcony,2.0
2046,682,society,
2047,683,bath,2.0
2048,683,balcony,2.0
2049,683,society,
2050,684,bath,3.0
2051,684,balcony,2.0
2052,684,society,RMcesa 
2053,685,bath,3.0
2054,685,balcony,2.0
2055,685,society,
2056,686,bath,3.0
2057,686,balcony,2.0
2058,686,society,Krreera
2059,687,bath,2.0
2060,687,balcony,1.0
2061,687,society,PaantPl
2062,688,bath,3.0
2063,688,balcony,1.0
2064,688,society,Soiewre
2065,689,bath,3.0
2066,689,balcony,
2067,689,society,Golmsoy
2068,690,bath,4.0
2069,690,balcony,2.0
2070,690,society,Caycend
2071,691,bath,3.0
2072,691,balcony,0.0
2073,691,society,
2074,692,bath,2.0
2075,692,balcony,2.0
2076,692,society,
2077,693,bath,2.0
2078,693,balcony,1.0
2079,693,society,
2080,694,bath,3.0
2081,694,balcony,3.0
2082,694,society,Sohea A
2083,695,bath,2.0
2084,695,balcony,2.0
2085,695,society,MSvelek
2086,696,bath,3.0
2087,696,balcony,1.0
2088,696,society,VDdonel
2089,697,bath,2.0
2090,697,balcony,
2091,697,society,
2092,698,bath,3.0
2093,698,balcony,1.0
2094,698,society,
2095,699,bath,2.0
2096,699,balcony,1.0
2097,699,society,SLtias 
2098,700,bath,2.0
2099,700,balcony,1.0
2100,700,society,Hentye 
2101,701,bath,2.0
2102,701,balcony,1.0
2103,701,society,
2104,702,bath,2.0
2105,702,balcony,1.0
2106,702,society,SMikaay
2107,703,bath,
2108,703,balcony,
2109,703,society,Pehtsa 
2110,704,bath,3.0
2111,704,balcony,3.0
2112,704,society,
2113,705,bath,2.0
2114,705,balcony,1.0
2115,705,society,
2116,706,bath,2.0
2117,706,balcony,1.0
2118,706,society,Sryalan
2119,707,bath,3.0
2120,707,balcony,1.0
2121,707,society,
2122,708,bath,2.0
2123,708,balcony,2.0
2124,708,society,
2125,709,bath,2.0
2126,709,balcony,2.0
2127,709,society,Prony S
2128,710,bath,2.0
2129,710,balcony,0.0
2130,710,society,PaisePa
2131,711,bath,2.0
2132,711,balcony,1.0
2133,711,society,Arcia S
2134,712,bath,2.0
2135,712,balcony,2.0
2136,712,society,
2137,713,bath,3.0
2138,713,balcony,2.0
2139,713,society,TealeRo
2140,714,bath,2.0
2141,714,balcony,3.0
2142,714,society,Dhalsh 
2143,715,bath,4.0
2144,715,balcony,2.0
2145,715,society,Umods W
2146,716,bath,3.0
2147,716,balcony,2.0
2148,716,society,SSarlPe
2149,717,bath,2.0
2150,717,balcony,2.0
2151,717,society,MauilTr
2152,718,bath,2.0
2153,718,balcony,2.0
2154,718,society,
2155,719,bath,2.0
2156,719,balcony,1.0
2157,719,society,Brnia G
2158,720,bath,3.0
2159,720,balcony,1.0
2160,720,society,Soeurri
2161,721,bath,2.0
2162,721,balcony,1.0
2163,721,society,SNity S
2164,722,bath,3.0
2165,722,balcony,2.0
2166,722,society,
2167,723,bath,2.0
2168,723,balcony,2.0
2169,723,society,Daives 
2170,724,bath,2.0
2171,724,balcony,2.0
2172,724,society,PrityTr
2173,725,bath,3.0
2174,725,balcony,1.0
2175,725,society,PNncysi
2176,726,bath,3.0
2177,726,balcony,2.0
2178,726,society,
2179,727,bath,2.0
2180,727,balcony,2.0
2181,727,society,Socon Z
2182,728,bath,4.0
2183,728,balcony,2.0
2184,728,society,
2185,729,bath,4.0
2186,729,balcony,0.0
2187,729,society,
2188,730,bath,2.0
2189,730,balcony,1.0
2190,730,society,Krite D
2191,731,bath,2.0
2192,731,balcony,1.0
2193,731,society,
2194,732,bath,2.0
2195,732,balcony,3.0
2196,732,society,Srisei 
2197,733,bath,3.0
2198,733,balcony,1.0
2199,733,society,Prcesvy
2200,734,bath,2.0
2201,734,balcony,1.0
2202,734,society,Soestrn
2203,735,bath,2.0
2204,735,balcony,2.0
2205,735,society,Coa 3t 
2206,736,bath,2.0
2207,736,balcony,1.0
2208,736,society,ViistLa
2209,737,bath,5.0
2210,737,balcony,1.0
2211,737,society,Taonte 
2212,738,bath,2.0
2213,738,balcony,2.0
2214,738,society,
2215,739,bath,2.0
2216,739,balcony,3.0
2217,739,society,MB-laan
2218,740,bath,3.0
2219,740,balcony,2.0
2220,740,society,BrontLa
2221,741,bath,2.0
2222,741,balcony,2.0
2223,741,society,JahanSa
2224,742,bath,1.0
2225,742,balcony,0.0
2226,742,society,
2227,743,bath,2.0
2228,743,balcony,3.0
2229,743,society,DNlleks
2230,744,bath,4.0
2231,744,balcony,3.0
2232,744,society,
2233,745,bath,2.0
2234,745,balcony,1.0
2235,745,society,
2236,746,bath,2.0
2237,746,balcony,0.0
2238,746,society,Alncy R
2239,747,bath,2.0
2240,747,balcony,3.0
2241,747,society,
2242,748,bath,1.0
2243,748,balcony,1.0
2244,748,society,
2245,749,bath,2.0
2246,749,balcony,1.0
2247,749,society,RMcesa 
2248,750,bath,5.0
2249,750,balcony,2.0
2250,750,society,RMaanSa
2251,751,bath,4.0
2252,751,balcony,2.0
2253,751,society,Prtates
2254,752,bath,2.0
2255,752,balcony,1.0
2256,752,society,Soiniy 
2257,753,bath,2.0
2258,753,balcony,1.0
2259,753,society,
2260,754,bath,4.0
2261,754,balcony,0.0
2262,754,society,SNbay G
2263,755,bath,2.0
2264,755,balcony,2.0
2265,755,society,MenueNo
2266,756,bath,3.0
2267,756,balcony,2.0
2268,756,society,VMianri
2269,757,bath,2.0
2270,757,balcony,1.0
2271,757,society,GKityel
2272,758,bath,4.0
2273,758,balcony,1.0
2274,758,society,
2275,759,bath,2.0
2276,759,balcony,3.0
2277,759,society,Jaise P
